file,ente,data_riferimento,tema,caption_num,caption_title,page,anchor,col_index,header_above,valore_raw,valore_num,unit_guess,quality_flag
2022/Nota monitoraggio GOL 4-2022 Focus n. 1432250.pdf,ANPAL,2022-11-30,A1,2,Numero di presi in carico in GOL per Regione e tipo di percorso GOL (v.a. e v.% riga),7,P.A. Trento,2,1 2 3 4 | Reinseriment Aggiornamento Riqualificazione Lavoro e Valori % (di riga) | o lavorativo (upskilling) (reskilling) inclusione | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti | lavorativo inclusione,263,263,count,ok
2022/Nota monitoraggio GOL 4-2022 Focus n. 1432250.pdf,ANPAL,2022-11-30,A1,2,Numero di presi in carico in GOL per Regione e tipo di percorso GOL (v.a. e v.% riga),7,P.A. Trento,3,1 2 3 4 | Reinseriment Aggiornamento Riqualificazione Lavoro e Valori % (di riga) | o lavorativo (upskilling) (reskilling) inclusione | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti | lavorativo inclusione,237,237,count,ok
2022/Nota monitoraggio GOL 4-2022 Focus n. 1432250.pdf,ANPAL,2022-11-30,A1,2,Numero di presi in carico in GOL per Regione e tipo di percorso GOL (v.a. e v.% riga),7,P.A. Trento,4,1 2 3 4 | Reinseriment Aggiornamento Riqualificazione Lavoro e Valori % (di riga) | o lavorativo (upskilling) (reskilling) inclusione | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti | lavorativo inclusione,"63,1",63.1,percent,ok
2022/Nota monitoraggio GOL 4-2022 Focus n. 1432250.pdf,ANPAL,2022-11-30,A1,2,Numero di presi in carico in GOL per Regione e tipo di percorso GOL (v.a. e v.% riga),7,P.A. Trento,5,1 2 3 4 | Reinseriment Aggiornamento Riqualificazione Lavoro e Valori % (di riga) | o lavorativo (upskilling) (reskilling) inclusione | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti | lavorativo inclusione,"25,1",25.1,percent,ok
2022/Nota monitoraggio GOL 4-2022 Focus n. 1432250.pdf,ANPAL,2022-11-30,A1,2,Numero di presi in carico in GOL per Regione e tipo di percorso GOL (v.a. e v.% riga),7,P.A. Trento,6,1 2 3 4 | Reinseriment Aggiornamento Riqualificazione Lavoro e Valori % (di riga) | o lavorativo (upskilling) (reskilling) inclusione | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti | lavorativo inclusione,"6,2",6.2,percent,ok
2022/Nota monitoraggio GOL 4-2022 Focus n. 1432250.pdf,ANPAL,2022-11-30,A1,2,Numero di presi in carico in GOL per Regione e tipo di percorso GOL (v.a. e v.% riga),7,P.A. Trento,7,1 2 3 4 | Reinseriment Aggiornamento Riqualificazione Lavoro e Valori % (di riga) | o lavorativo (upskilling) (reskilling) inclusione | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti | lavorativo inclusione,"5,6",5.6,percent,ok
2022/Nota monitoraggio GOL 4-2022 Focus n. 1432250.pdf,ANPAL,2022-11-30,A1,2,Numero di presi in carico in GOL per Regione e tipo di percorso GOL (v.a. e v.% riga),7,Umbria,0,1 2 3 4 | Reinseriment Aggiornamento Riqualificazione Lavoro e Valori % (di riga) | o lavorativo (upskilling) (reskilling) inclusione | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti | lavorativo inclusione,6.303,6303,count,ok
2022/Nota monitoraggio GOL 4-2022 Focus n. 1432250.pdf,ANPAL,2022-11-30,A1,2,Numero di presi in carico in GOL per Regione e tipo di percorso GOL (v.a. e v.% riga),7,Umbria,1,1 2 3 4 | Reinseriment Aggiornamento Riqualificazione Lavoro e Valori % (di riga) | o lavorativo (upskilling) (reskilling) inclusione | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti | lavorativo inclusione,2.937,2937,count,ok
2022/Nota monitoraggio GOL 4-2022 Focus n. 1432250.pdf,ANPAL,2022-11-30,A1,2,Numero di presi in carico in GOL per Regione e tipo di percorso GOL (v.a. e v.% riga),7,Umbria,2,1 2 3 4 | Reinseriment Aggiornamento Riqualificazione Lavoro e Valori % (di riga) | o lavorativo (upskilling) (reskilling) inclusione | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti | lavorativo inclusione,1.153,1153,count,ok
2022/Nota monitoraggio GOL 4-2022 Focus n. 1432250.pdf,ANPAL,2022-11-30,A1,2,Numero di presi in carico in GOL per Regione e tipo di percorso GOL (v.a. e v.% riga),7,Umbria,3,1 2 3 4 | Reinseriment Aggiornamento Riqualificazione Lavoro e Valori % (di riga) | o lavorativo (upskilling) (reskilling) inclusione | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti | lavorativo inclusione,128,128,count,ok
2022/Nota monitoraggio GOL 4-2022 Focus n. 1432250.pdf,ANPAL,2022-11-30,A1,2,Numero di presi in carico in GOL per Regione e tipo di percorso GOL (v.a. e v.% riga),7,Umbria,4,1 2 3 4 | Reinseriment Aggiornamento Riqualificazione Lavoro e Valori % (di riga) | o lavorativo (upskilling) (reskilling) inclusione | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti | lavorativo inclusione,"59,9",59.9,percent,ok
2022/Nota monitoraggio GOL 4-2022 Focus n. 1432250.pdf,ANPAL,2022-11-30,A1,2,Numero di presi in carico in GOL per Regione e tipo di percorso GOL (v.a. e v.% riga),7,Umbria,5,1 2 3 4 | Reinseriment Aggiornamento Riqualificazione Lavoro e Valori % (di riga) | o lavorativo (upskilling) (reskilling) inclusione | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti | lavorativo inclusione,"27,9",27.9,percent,ok
2022/Nota monitoraggio GOL 4-2022 Focus n. 1432250.pdf,ANPAL,2022-11-30,A1,2,Numero di presi in carico in GOL per Regione e tipo di percorso GOL (v.a. e v.% riga),7,Umbria,6,1 2 3 4 | Reinseriment Aggiornamento Riqualificazione Lavoro e Valori % (di riga) | o lavorativo (upskilling) (reskilling) inclusione | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti | lavorativo inclusione,"11,0",11.0,percent,ok
2022/Nota monitoraggio GOL 4-2022 Focus n. 1432250.pdf,ANPAL,2022-11-30,A1,2,Numero di presi in carico in GOL per Regione e tipo di percorso GOL (v.a. e v.% riga),7,Umbria,7,1 2 3 4 | Reinseriment Aggiornamento Riqualificazione Lavoro e Valori % (di riga) | o lavorativo (upskilling) (reskilling) inclusione | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti | lavorativo inclusione,"1,2",1.2,percent,ok
2022/Nota monitoraggio GOL 4-2022 Focus n. 1432250.pdf,ANPAL,2022-11-30,A1,2,Numero di presi in carico in GOL per Regione e tipo di percorso GOL (v.a. e v.% riga),7,Valle d'Aosta,0,1 2 3 4 | Reinseriment Aggiornamento Riqualificazione Lavoro e Valori % (di riga) | o lavorativo (upskilling) (reskilling) inclusione | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti | lavorativo inclusione,312,312,count,ok
2022/Nota monitoraggio GOL 4-2022 Focus n. 1432250.pdf,ANPAL,2022-11-30,A1,2,Numero di presi in carico in GOL per Regione e tipo di percorso GOL (v.a. e v.% riga),7,Valle d'Aosta,1,1 2 3 4 | Reinseriment Aggiornamento Riqualificazione Lavoro e Valori % (di riga) | o lavorativo (upskilling) (reskilling) inclusione | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti | lavorativo inclusione,380,380,count,ok
2022/Nota monitoraggio GOL 4-2022 Focus n. 1432250.pdf,ANPAL,2022-11-30,A1,2,Numero di presi in carico in GOL per Regione e tipo di percorso GOL (v.a. e v.% riga),7,Valle d'Aosta,2,1 2 3 4 | Reinseriment Aggiornamento Riqualificazione Lavoro e Valori % (di riga) | o lavorativo (upskilling) (reskilling) inclusione | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti | lavorativo inclusione,81,81,count,ok
2022/Nota monitoraggio GOL 4-2022 Focus n. 1432250.pdf,ANPAL,2022-11-30,A1,2,Numero di presi in carico in GOL per Regione e tipo di percorso GOL (v.a. e v.% riga),7,Valle d'Aosta,3,1 2 3 4 | Reinseriment Aggiornamento Riqualificazione Lavoro e Valori % (di riga) | o lavorativo (upskilling) (reskilling) inclusione | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti | lavorativo inclusione,331,331,count,ok
2022/Nota monitoraggio GOL 4-2022 Focus n. 1432250.pdf,ANPAL,2022-11-30,A1,2,Numero di presi in carico in GOL per Regione e tipo di percorso GOL (v.a. e v.% riga),7,Valle d'Aosta,4,1 2 3 4 | Reinseriment Aggiornamento Riqualificazione Lavoro e Valori % (di riga) | o lavorativo (upskilling) (reskilling) inclusione | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti | lavorativo inclusione,"28,3",28.3,percent,ok
2022/Nota monitoraggio GOL 4-2022 Focus n. 1432250.pdf,ANPAL,2022-11-30,A1,2,Numero di presi in carico in GOL per Regione e tipo di percorso GOL (v.a. e v.% riga),7,Valle d'Aosta,5,1 2 3 4 | Reinseriment Aggiornamento Riqualificazione Lavoro e Valori % (di riga) | o lavorativo (upskilling) (reskilling) inclusione | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti | lavorativo inclusione,"34,4",34.4,percent,ok
2022/Nota monitoraggio GOL 4-2022 Focus n. 1432250.pdf,ANPAL,2022-11-30,A1,2,Numero di presi in carico in GOL per Regione e tipo di percorso GOL (v.a. e v.% riga),7,Valle d'Aosta,6,1 2 3 4 | Reinseriment Aggiornamento Riqualificazione Lavoro e Valori % (di riga) | o lavorativo (upskilling) (reskilling) inclusione | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti | lavorativo inclusione,"7,3",7.3,percent,ok
2022/Nota monitoraggio GOL 4-2022 Focus n. 1432250.pdf,ANPAL,2022-11-30,A1,2,Numero di presi in carico in GOL per Regione e tipo di percorso GOL (v.a. e v.% riga),7,Valle d'Aosta,7,1 2 3 4 | Reinseriment Aggiornamento Riqualificazione Lavoro e Valori % (di riga) | o lavorativo (upskilling) (reskilling) inclusione | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti | lavorativo inclusione,"30,0",30.0,percent,ok
2022/Nota monitoraggio GOL 4-2022 Focus n. 1432250.pdf,ANPAL,2022-11-30,A1,2,Numero di presi in carico in GOL per Regione e tipo di percorso GOL (v.a. e v.% riga),7,Veneto,0,1 2 3 4 | Reinseriment Aggiornamento Riqualificazione Lavoro e Valori % (di riga) | o lavorativo (upskilling) (reskilling) inclusione | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti | lavorativo inclusione,17.743,17743,count,ok
2022/Nota monitoraggio GOL 4-2022 Focus n. 1432250.pdf,ANPAL,2022-11-30,A1,2,Numero di presi in carico in GOL per Regione e tipo di percorso GOL (v.a. e v.% riga),7,Veneto,1,1 2 3 4 | Reinseriment Aggiornamento Riqualificazione Lavoro e Valori % (di riga) | o lavorativo (upskilling) (reskilling) inclusione | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti | lavorativo inclusione,9.452,9452,count,ok
2022/Nota monitoraggio GOL 4-2022 Focus n. 1432250.pdf,ANPAL,2022-11-30,A1,2,Numero di presi in carico in GOL per Regione e tipo di percorso GOL (v.a. e v.% riga),7,Veneto,2,1 2 3 4 | Reinseriment Aggiornamento Riqualificazione Lavoro e Valori % (di riga) | o lavorativo (upskilling) (reskilling) inclusione | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti | lavorativo inclusione,625,625,count,ok
2022/Nota monitoraggio GOL 4-2022 Focus n. 1432250.pdf,ANPAL,2022-11-30,A1,2,Numero di presi in carico in GOL per Regione e tipo di percorso GOL (v.a. e v.% riga),7,Veneto,3,1 2 3 4 | Reinseriment Aggiornamento Riqualificazione Lavoro e Valori % (di riga) | o lavorativo (upskilling) (reskilling) inclusione | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti | lavorativo inclusione,843,843,count,ok
2022/Nota monitoraggio GOL 4-2022 Focus n. 1432250.pdf,ANPAL,2022-11-30,A1,2,Numero di presi in carico in GOL per Regione e tipo di percorso GOL (v.a. e v.% riga),7,Veneto,4,1 2 3 4 | Reinseriment Aggiornamento Riqualificazione Lavoro e Valori % (di riga) | o lavorativo (upskilling) (reskilling) inclusione | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti | lavorativo inclusione,"61,9",61.9,percent,ok
2022/Nota monitoraggio GOL 4-2022 Focus n. 1432250.pdf,ANPAL,2022-11-30,A1,2,Numero di presi in carico in GOL per Regione e tipo di percorso GOL (v.a. e v.% riga),7,Veneto,5,1 2 3 4 | Reinseriment Aggiornamento Riqualificazione Lavoro e Valori % (di riga) | o lavorativo (upskilling) (reskilling) inclusione | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti | lavorativo inclusione,"33,0",33.0,percent,ok
2022/Nota monitoraggio GOL 4-2022 Focus n. 1432250.pdf,ANPAL,2022-11-30,A1,2,Numero di presi in carico in GOL per Regione e tipo di percorso GOL (v.a. e v.% riga),7,Veneto,6,1 2 3 4 | Reinseriment Aggiornamento Riqualificazione Lavoro e Valori % (di riga) | o lavorativo (upskilling) (reskilling) inclusione | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti | lavorativo inclusione,"2,2",2.2,percent,ok
2022/Nota monitoraggio GOL 4-2022 Focus n. 1432250.pdf,ANPAL,2022-11-30,A1,2,Numero di presi in carico in GOL per Regione e tipo di percorso GOL (v.a. e v.% riga),7,Veneto,7,1 2 3 4 | Reinseriment Aggiornamento Riqualificazione Lavoro e Valori % (di riga) | o lavorativo (upskilling) (reskilling) inclusione | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti | lavorativo inclusione,"2,9",2.9,percent,ok
2022/Nota monitoraggio GOL 4-2022 Focus n. 1432250.pdf,ANPAL,2022-11-30,A1,2,Numero di presi in carico in GOL per Regione e tipo di percorso GOL (v.a. e v.% riga),7,Totale,0,1 2 3 4 | Reinseriment Aggiornamento Riqualificazione Lavoro e Valori % (di riga) | o lavorativo (upskilling) (reskilling) inclusione | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti | lavorativo inclusione,313.841,313841,count,ok
2022/Nota monitoraggio GOL 4-2022 Focus n. 1432250.pdf,ANPAL,2022-11-30,A1,2,Numero di presi in carico in GOL per Regione e tipo di percorso GOL (v.a. e v.% riga),7,Totale,1,1 2 3 4 | Reinseriment Aggiornamento Riqualificazione Lavoro e Valori % (di riga) | o lavorativo (upskilling) (reskilling) inclusione | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti | lavorativo inclusione,161.057,161057,count,ok
2022/Nota monitoraggio GOL 4-2022 Focus n. 1432250.pdf,ANPAL,2022-11-30,A1,2,Numero di presi in carico in GOL per Regione e tipo di percorso GOL (v.a. e v.% riga),7,Totale,2,1 2 3 4 | Reinseriment Aggiornamento Riqualificazione Lavoro e Valori % (di riga) | o lavorativo (upskilling) (reskilling) inclusione | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti | lavorativo inclusione,121.163,121163,count,ok
2022/Nota monitoraggio GOL 4-2022 Focus n. 1432250.pdf,ANPAL,2022-11-30,A1,2,Numero di presi in carico in GOL per Regione e tipo di percorso GOL (v.a. e v.% riga),7,Totale,3,1 2 3 4 | Reinseriment Aggiornamento Riqualificazione Lavoro e Valori % (di riga) | o lavorativo (upskilling) (reskilling) inclusione | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti | lavorativo inclusione,23.455,23455,count,ok
2022/Nota monitoraggio GOL 4-2022 Focus n. 1432250.pdf,ANPAL,2022-11-30,A1,2,Numero di presi in carico in GOL per Regione e tipo di percorso GOL (v.a. e v.% riga),7,Totale,4,1 2 3 4 | Reinseriment Aggiornamento Riqualificazione Lavoro e Valori % (di riga) | o lavorativo (upskilling) (reskilling) inclusione | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti | lavorativo inclusione,"50,7",50.7,percent,ok
2022/Nota monitoraggio GOL 4-2022 Focus n. 1432250.pdf,ANPAL,2022-11-30,A1,2,Numero di presi in carico in GOL per Regione e tipo di percorso GOL (v.a. e v.% riga),7,Totale,5,1 2 3 4 | Reinseriment Aggiornamento Riqualificazione Lavoro e Valori % (di riga) | o lavorativo (upskilling) (reskilling) inclusione | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti | lavorativo inclusione,"26,0",26.0,percent,ok
2022/Nota monitoraggio GOL 4-2022 Focus n. 1432250.pdf,ANPAL,2022-11-30,A1,2,Numero di presi in carico in GOL per Regione e tipo di percorso GOL (v.a. e v.% riga),7,Totale,6,1 2 3 4 | Reinseriment Aggiornamento Riqualificazione Lavoro e Valori % (di riga) | o lavorativo (upskilling) (reskilling) inclusione | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti | lavorativo inclusione,"19,6",19.6,percent,ok
2022/Nota monitoraggio GOL 4-2022 Focus n. 1432250.pdf,ANPAL,2022-11-30,A1,2,Numero di presi in carico in GOL per Regione e tipo di percorso GOL (v.a. e v.% riga),7,Totale,7,1 2 3 4 | Reinseriment Aggiornamento Riqualificazione Lavoro e Valori % (di riga) | o lavorativo (upskilling) (reskilling) inclusione | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti | lavorativo inclusione,"3,7",3.7,percent,ok
2023/ANPAL_Nota_1-2023_Focus148_dati_31-01-2023.pdf,ANPAL,2023-01-31,A1,2,Numero di presi in carico GOL per Regione e percorso,7,Abruzzo,0,1 2 3 4 | Reinserimento Aggiornamento Riqualificazione Lavoro e Valori % (di riga) | lavorativo (upskilling) (reskilling) inclusione | Reins.mento Upskilling Reskilling Lavoro e | Valori assoluti | lavorativo inclusione,6.009,6009,count,ok
2023/ANPAL_Nota_1-2023_Focus148_dati_31-01-2023.pdf,ANPAL,2023-01-31,A1,2,Numero di presi in carico GOL per Regione e percorso,7,Abruzzo,1,1 2 3 4 | Reinserimento Aggiornamento Riqualificazione Lavoro e Valori % (di riga) | lavorativo (upskilling) (reskilling) inclusione | Reins.mento Upskilling Reskilling Lavoro e | Valori assoluti | lavorativo inclusione,3.289,3289,count,ok
2023/ANPAL_Nota_1-2023_Focus148_dati_31-01-2023.pdf,ANPAL,2023-01-31,A1,2,Numero di presi in carico GOL per Regione e percorso,7,Abruzzo,2,1 2 3 4 | Reinserimento Aggiornamento Riqualificazione Lavoro e Valori % (di riga) | lavorativo (upskilling) (reskilling) inclusione | Reins.mento Upskilling Reskilling Lavoro e | Valori assoluti | lavorativo inclusione,1.940,1940,count,ok
2023/ANPAL_Nota_1-2023_Focus148_dati_31-01-2023.pdf,ANPAL,2023-01-31,A1,2,Numero di presi in carico GOL per Regione e percorso,7,Abruzzo,3,1 2 3 4 | Reinserimento Aggiornamento Riqualificazione Lavoro e Valori % (di riga) | lavorativo (upskilling) (reskilling) inclusione | Reins.mento Upskilling Reskilling Lavoro e | Valori assoluti | lavorativo inclusione,279,279,count,ok
2023/ANPAL_Nota_1-2023_Focus148_dati_31-01-2023.pdf,ANPAL,2023-01-31,A1,2,Numero di presi in carico GOL per Regione e percorso,7,Abruzzo,4,1 2 3 4 | Reinserimento Aggiornamento Riqualificazione Lavoro e Valori % (di riga) | lavorativo (upskilling) (reskilling) inclusione | Reins.mento Upskilling Reskilling Lavoro e | Valori assoluti | lavorativo inclusione,"52,2",52.2,percent,ok
2023/ANPAL_Nota_1-2023_Focus148_dati_31-01-2023.pdf,ANPAL,2023-01-31,A1,2,Numero di presi in carico GOL per Regione e percorso,7,Abruzzo,5,1 2 3 4 | Reinserimento Aggiornamento Riqualificazione Lavoro e Valori % (di riga) | lavorativo (upskilling) (reskilling) inclusione | Reins.mento Upskilling Reskilling Lavoro e | Valori assoluti | lavorativo inclusione,"28,6",28.6,percent,ok
2023/ANPAL_Nota_1-2023_Focus148_dati_31-01-2023.pdf,ANPAL,2023-01-31,A1,2,Numero di presi in carico GOL per Regione e percorso,7,Abruzzo,6,1 2 3 4 | Reinserimento Aggiornamento Riqualificazione Lavoro e Valori % (di riga) | lavorativo (upskilling) (reskilling) inclusione | Reins.mento Upskilling Reskilling Lavoro e | Valori assoluti | lavorativo inclusione,"16,8",16.8,percent,ok
2023/ANPAL_Nota_1-2023_Focus148_dati_31-01-2023.pdf,ANPAL,2023-01-31,A1,2,Numero di presi in carico GOL per Regione e percorso,7,Abruzzo,7,1 2 3 4 | Reinserimento Aggiornamento Riqualificazione Lavoro e Valori % (di riga) | lavorativo (upskilling) (reskilling) inclusione | Reins.mento Upskilling Reskilling Lavoro e | Valori assoluti | lavorativo inclusione,"2,4",2.4,percent,ok
