file,ente,data_riferimento,tema,caption_num,caption_title,page,anchor,col_index,header_above,valore_raw,valore_num,unit_guess,quality_flag
2024/MLPS_Nota_GOL_dati_30-06-2024.pdf,MLPS,2024-06-30,E,1.6,"Programma GOL: individui con patto di servizio attivo, per Target e Regione, v.a.",12,Sardegna,1,Presi in carico con patto di servizio attivo | SFL | ADI NASpI-DIScoll | Domanda Altri,5.220,5220,count,ok
2024/MLPS_Nota_GOL_dati_30-06-2024.pdf,MLPS,2024-06-30,E,1.6,"Programma GOL: individui con patto di servizio attivo, per Target e Regione, v.a.",12,Sardegna,2,Presi in carico con patto di servizio attivo | SFL | ADI NASpI-DIScoll | Domanda Altri,312,312,count,ok
2024/MLPS_Nota_GOL_dati_30-06-2024.pdf,MLPS,2024-06-30,E,1.6,"Programma GOL: individui con patto di servizio attivo, per Target e Regione, v.a.",12,Sardegna,3,Presi in carico con patto di servizio attivo | SFL | ADI NASpI-DIScoll | Domanda Altri,50.503,50503,count,ok
2024/MLPS_Nota_GOL_dati_30-06-2024.pdf,MLPS,2024-06-30,E,1.6,"Programma GOL: individui con patto di servizio attivo, per Target e Regione, v.a.",12,Sardegna,4,Presi in carico con patto di servizio attivo | SFL | ADI NASpI-DIScoll | Domanda Altri,40.818,40818,count,ok
2024/MLPS_Nota_GOL_dati_30-06-2024.pdf,MLPS,2024-06-30,E,1.6,"Programma GOL: individui con patto di servizio attivo, per Target e Regione, v.a.",12,Sicilia,0,Presi in carico con patto di servizio attivo | SFL | ADI NASpI-DIScoll | Domanda Altri,312.661,312661,count,ok
2024/MLPS_Nota_GOL_dati_30-06-2024.pdf,MLPS,2024-06-30,E,1.6,"Programma GOL: individui con patto di servizio attivo, per Target e Regione, v.a.",12,Sicilia,1,Presi in carico con patto di servizio attivo | SFL | ADI NASpI-DIScoll | Domanda Altri,27.181,27181,count,ok
2024/MLPS_Nota_GOL_dati_30-06-2024.pdf,MLPS,2024-06-30,E,1.6,"Programma GOL: individui con patto di servizio attivo, per Target e Regione, v.a.",12,Sicilia,2,Presi in carico con patto di servizio attivo | SFL | ADI NASpI-DIScoll | Domanda Altri,6.774,6774,count,ok
2024/MLPS_Nota_GOL_dati_30-06-2024.pdf,MLPS,2024-06-30,E,1.6,"Programma GOL: individui con patto di servizio attivo, per Target e Regione, v.a.",12,Sicilia,3,Presi in carico con patto di servizio attivo | SFL | ADI NASpI-DIScoll | Domanda Altri,121.495,121495,count,ok
2024/MLPS_Nota_GOL_dati_30-06-2024.pdf,MLPS,2024-06-30,E,1.6,"Programma GOL: individui con patto di servizio attivo, per Target e Regione, v.a.",12,Sicilia,4,Presi in carico con patto di servizio attivo | SFL | ADI NASpI-DIScoll | Domanda Altri,157.211,157211,count,ok
2024/MLPS_Nota_GOL_dati_30-06-2024.pdf,MLPS,2024-06-30,E,1.6,"Programma GOL: individui con patto di servizio attivo, per Target e Regione, v.a.",12,Toscana,0,Presi in carico con patto di servizio attivo | SFL | ADI NASpI-DIScoll | Domanda Altri,141.312,141312,count,ok
