file,ente,data_riferimento,tema,caption_num,caption_title,page,anchor,col_index,header_above,valore_raw,valore_num,unit_guess,quality_flag
2025/INAPP_Focus-GOL_1-2025.pdf,INAPP,2024-06-30,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",23,Molise,7,Occupati alla data di riferimento | Individui presi di cui: di cui: Quota (%) nuovi | Regione presa in carico in carico Totale occupati con rapporto di lavoro avviato con rapporto di lavoro avviato prima rapporti di lavoro sul | dopo la presa in carico della presa in carico totale occupati | (A) (B) (B/A)% (C) (C/A) % (D) (D/A) % (C/B)%,"89,8",89.8,percent,ok
2025/INAPP_Focus-GOL_1-2025.pdf,INAPP,2024-06-30,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",23,Piemonte,0,Occupati alla data di riferimento | Individui presi di cui: di cui: Quota (%) nuovi | Regione presa in carico in carico Totale occupati con rapporto di lavoro avviato con rapporto di lavoro avviato prima rapporti di lavoro sul | dopo la presa in carico della presa in carico totale occupati | (A) (B) (B/A)% (C) (C/A) % (D) (D/A) % (C/B)%,155.262,155262,count,ok
2025/INAPP_Focus-GOL_1-2025.pdf,INAPP,2024-06-30,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",23,Piemonte,1,Occupati alla data di riferimento | Individui presi di cui: di cui: Quota (%) nuovi | Regione presa in carico in carico Totale occupati con rapporto di lavoro avviato con rapporto di lavoro avviato prima rapporti di lavoro sul | dopo la presa in carico della presa in carico totale occupati | (A) (B) (B/A)% (C) (C/A) % (D) (D/A) % (C/B)%,64.632,64632,count,ok
2025/INAPP_Focus-GOL_1-2025.pdf,INAPP,2024-06-30,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",23,Piemonte,2,Occupati alla data di riferimento | Individui presi di cui: di cui: Quota (%) nuovi | Regione presa in carico in carico Totale occupati con rapporto di lavoro avviato con rapporto di lavoro avviato prima rapporti di lavoro sul | dopo la presa in carico della presa in carico totale occupati | (A) (B) (B/A)% (C) (C/A) % (D) (D/A) % (C/B)%,"41,6",41.6,percent,ok
2025/INAPP_Focus-GOL_1-2025.pdf,INAPP,2024-06-30,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",23,Piemonte,3,Occupati alla data di riferimento | Individui presi di cui: di cui: Quota (%) nuovi | Regione presa in carico in carico Totale occupati con rapporto di lavoro avviato con rapporto di lavoro avviato prima rapporti di lavoro sul | dopo la presa in carico della presa in carico totale occupati | (A) (B) (B/A)% (C) (C/A) % (D) (D/A) % (C/B)%,57.594,57594,count,ok
2025/INAPP_Focus-GOL_1-2025.pdf,INAPP,2024-06-30,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",23,Piemonte,4,Occupati alla data di riferimento | Individui presi di cui: di cui: Quota (%) nuovi | Regione presa in carico in carico Totale occupati con rapporto di lavoro avviato con rapporto di lavoro avviato prima rapporti di lavoro sul | dopo la presa in carico della presa in carico totale occupati | (A) (B) (B/A)% (C) (C/A) % (D) (D/A) % (C/B)%,"37,1",37.1,percent,ok
2025/INAPP_Focus-GOL_1-2025.pdf,INAPP,2024-06-30,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",23,Piemonte,5,Occupati alla data di riferimento | Individui presi di cui: di cui: Quota (%) nuovi | Regione presa in carico in carico Totale occupati con rapporto di lavoro avviato con rapporto di lavoro avviato prima rapporti di lavoro sul | dopo la presa in carico della presa in carico totale occupati | (A) (B) (B/A)% (C) (C/A) % (D) (D/A) % (C/B)%,7.038,7038,count,ok
2025/INAPP_Focus-GOL_1-2025.pdf,INAPP,2024-06-30,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",23,Piemonte,6,Occupati alla data di riferimento | Individui presi di cui: di cui: Quota (%) nuovi | Regione presa in carico in carico Totale occupati con rapporto di lavoro avviato con rapporto di lavoro avviato prima rapporti di lavoro sul | dopo la presa in carico della presa in carico totale occupati | (A) (B) (B/A)% (C) (C/A) % (D) (D/A) % (C/B)%,"4,5",4.5,percent,ok
2025/INAPP_Focus-GOL_1-2025.pdf,INAPP,2024-06-30,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",23,Piemonte,7,Occupati alla data di riferimento | Individui presi di cui: di cui: Quota (%) nuovi | Regione presa in carico in carico Totale occupati con rapporto di lavoro avviato con rapporto di lavoro avviato prima rapporti di lavoro sul | dopo la presa in carico della presa in carico totale occupati | (A) (B) (B/A)% (C) (C/A) % (D) (D/A) % (C/B)%,"89,1",89.1,percent,ok
2025/INAPP_Focus-GOL_1-2025.pdf,INAPP,2024-06-30,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",23,Puglia,0,Occupati alla data di riferimento | Individui presi di cui: di cui: Quota (%) nuovi | Regione presa in carico in carico Totale occupati con rapporto di lavoro avviato con rapporto di lavoro avviato prima rapporti di lavoro sul | dopo la presa in carico della presa in carico totale occupati | (A) (B) (B/A)% (C) (C/A) % (D) (D/A) % (C/B)%,222.330,222330,count,ok
2025/INAPP_Focus-GOL_1-2025.pdf,INAPP,2024-06-30,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",23,Puglia,1,Occupati alla data di riferimento | Individui presi di cui: di cui: Quota (%) nuovi | Regione presa in carico in carico Totale occupati con rapporto di lavoro avviato con rapporto di lavoro avviato prima rapporti di lavoro sul | dopo la presa in carico della presa in carico totale occupati | (A) (B) (B/A)% (C) (C/A) % (D) (D/A) % (C/B)%,93.179,93179,count,ok
2025/INAPP_Focus-GOL_1-2025.pdf,INAPP,2024-06-30,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",23,Puglia,2,Occupati alla data di riferimento | Individui presi di cui: di cui: Quota (%) nuovi | Regione presa in carico in carico Totale occupati con rapporto di lavoro avviato con rapporto di lavoro avviato prima rapporti di lavoro sul | dopo la presa in carico della presa in carico totale occupati | (A) (B) (B/A)% (C) (C/A) % (D) (D/A) % (C/B)%,"41,9",41.9,percent,ok
2025/INAPP_Focus-GOL_1-2025.pdf,INAPP,2024-06-30,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",23,Puglia,3,Occupati alla data di riferimento | Individui presi di cui: di cui: Quota (%) nuovi | Regione presa in carico in carico Totale occupati con rapporto di lavoro avviato con rapporto di lavoro avviato prima rapporti di lavoro sul | dopo la presa in carico della presa in carico totale occupati | (A) (B) (B/A)% (C) (C/A) % (D) (D/A) % (C/B)%,86.047,86047,count,ok
2025/INAPP_Focus-GOL_1-2025.pdf,INAPP,2024-06-30,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",23,Puglia,4,Occupati alla data di riferimento | Individui presi di cui: di cui: Quota (%) nuovi | Regione presa in carico in carico Totale occupati con rapporto di lavoro avviato con rapporto di lavoro avviato prima rapporti di lavoro sul | dopo la presa in carico della presa in carico totale occupati | (A) (B) (B/A)% (C) (C/A) % (D) (D/A) % (C/B)%,"38,7",38.7,percent,ok
2025/INAPP_Focus-GOL_1-2025.pdf,INAPP,2024-06-30,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",23,Puglia,5,Occupati alla data di riferimento | Individui presi di cui: di cui: Quota (%) nuovi | Regione presa in carico in carico Totale occupati con rapporto di lavoro avviato con rapporto di lavoro avviato prima rapporti di lavoro sul | dopo la presa in carico della presa in carico totale occupati | (A) (B) (B/A)% (C) (C/A) % (D) (D/A) % (C/B)%,7.132,7132,count,ok
2025/INAPP_Focus-GOL_1-2025.pdf,INAPP,2024-06-30,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",23,Puglia,6,Occupati alla data di riferimento | Individui presi di cui: di cui: Quota (%) nuovi | Regione presa in carico in carico Totale occupati con rapporto di lavoro avviato con rapporto di lavoro avviato prima rapporti di lavoro sul | dopo la presa in carico della presa in carico totale occupati | (A) (B) (B/A)% (C) (C/A) % (D) (D/A) % (C/B)%,"3,2",3.2,percent,ok
2025/INAPP_Focus-GOL_1-2025.pdf,INAPP,2024-06-30,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",23,Puglia,7,Occupati alla data di riferimento | Individui presi di cui: di cui: Quota (%) nuovi | Regione presa in carico in carico Totale occupati con rapporto di lavoro avviato con rapporto di lavoro avviato prima rapporti di lavoro sul | dopo la presa in carico della presa in carico totale occupati | (A) (B) (B/A)% (C) (C/A) % (D) (D/A) % (C/B)%,"92,3",92.3,percent,ok
2025/INAPP_Focus-GOL_1-2025.pdf,INAPP,2024-06-30,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",23,Sardegna,0,Occupati alla data di riferimento | Individui presi di cui: di cui: Quota (%) nuovi | Regione presa in carico in carico Totale occupati con rapporto di lavoro avviato con rapporto di lavoro avviato prima rapporti di lavoro sul | dopo la presa in carico della presa in carico totale occupati | (A) (B) (B/A)% (C) (C/A) % (D) (D/A) % (C/B)%,118.880,118880,count,ok
2025/INAPP_Focus-GOL_1-2025.pdf,INAPP,2024-06-30,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",23,Sardegna,1,Occupati alla data di riferimento | Individui presi di cui: di cui: Quota (%) nuovi | Regione presa in carico in carico Totale occupati con rapporto di lavoro avviato con rapporto di lavoro avviato prima rapporti di lavoro sul | dopo la presa in carico della presa in carico totale occupati | (A) (B) (B/A)% (C) (C/A) % (D) (D/A) % (C/B)%,58.684,58684,count,ok
2025/INAPP_Focus-GOL_1-2025.pdf,INAPP,2024-06-30,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",23,Sardegna,2,Occupati alla data di riferimento | Individui presi di cui: di cui: Quota (%) nuovi | Regione presa in carico in carico Totale occupati con rapporto di lavoro avviato con rapporto di lavoro avviato prima rapporti di lavoro sul | dopo la presa in carico della presa in carico totale occupati | (A) (B) (B/A)% (C) (C/A) % (D) (D/A) % (C/B)%,"49,4",49.4,percent,ok
2025/INAPP_Focus-GOL_1-2025.pdf,INAPP,2024-06-30,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",23,Sardegna,3,Occupati alla data di riferimento | Individui presi di cui: di cui: Quota (%) nuovi | Regione presa in carico in carico Totale occupati con rapporto di lavoro avviato con rapporto di lavoro avviato prima rapporti di lavoro sul | dopo la presa in carico della presa in carico totale occupati | (A) (B) (B/A)% (C) (C/A) % (D) (D/A) % (C/B)%,54.882,54882,count,ok
2025/INAPP_Focus-GOL_1-2025.pdf,INAPP,2024-06-30,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",23,Sardegna,4,Occupati alla data di riferimento | Individui presi di cui: di cui: Quota (%) nuovi | Regione presa in carico in carico Totale occupati con rapporto di lavoro avviato con rapporto di lavoro avviato prima rapporti di lavoro sul | dopo la presa in carico della presa in carico totale occupati | (A) (B) (B/A)% (C) (C/A) % (D) (D/A) % (C/B)%,"46,2",46.2,percent,ok
2025/INAPP_Focus-GOL_1-2025.pdf,INAPP,2024-06-30,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",23,Sardegna,5,Occupati alla data di riferimento | Individui presi di cui: di cui: Quota (%) nuovi | Regione presa in carico in carico Totale occupati con rapporto di lavoro avviato con rapporto di lavoro avviato prima rapporti di lavoro sul | dopo la presa in carico della presa in carico totale occupati | (A) (B) (B/A)% (C) (C/A) % (D) (D/A) % (C/B)%,3.802,3802,count,ok
2025/INAPP_Focus-GOL_1-2025.pdf,INAPP,2024-06-30,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",23,Sardegna,6,Occupati alla data di riferimento | Individui presi di cui: di cui: Quota (%) nuovi | Regione presa in carico in carico Totale occupati con rapporto di lavoro avviato con rapporto di lavoro avviato prima rapporti di lavoro sul | dopo la presa in carico della presa in carico totale occupati | (A) (B) (B/A)% (C) (C/A) % (D) (D/A) % (C/B)%,"3,2",3.2,percent,ok
2025/INAPP_Focus-GOL_1-2025.pdf,INAPP,2024-06-30,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",23,Sardegna,7,Occupati alla data di riferimento | Individui presi di cui: di cui: Quota (%) nuovi | Regione presa in carico in carico Totale occupati con rapporto di lavoro avviato con rapporto di lavoro avviato prima rapporti di lavoro sul | dopo la presa in carico della presa in carico totale occupati | (A) (B) (B/A)% (C) (C/A) % (D) (D/A) % (C/B)%,"93,5",93.5,percent,ok
2025/INAPP_Focus-GOL_1-2025.pdf,INAPP,2024-06-30,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",23,Sicilia,0,Occupati alla data di riferimento | Individui presi di cui: di cui: Quota (%) nuovi | Regione presa in carico in carico Totale occupati con rapporto di lavoro avviato con rapporto di lavoro avviato prima rapporti di lavoro sul | dopo la presa in carico della presa in carico totale occupati | (A) (B) (B/A)% (C) (C/A) % (D) (D/A) % (C/B)%,318.791,318791,count,ok
2025/INAPP_Focus-GOL_1-2025.pdf,INAPP,2024-06-30,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",23,Sicilia,1,Occupati alla data di riferimento | Individui presi di cui: di cui: Quota (%) nuovi | Regione presa in carico in carico Totale occupati con rapporto di lavoro avviato con rapporto di lavoro avviato prima rapporti di lavoro sul | dopo la presa in carico della presa in carico totale occupati | (A) (B) (B/A)% (C) (C/A) % (D) (D/A) % (C/B)%,101.189,101189,count,ok
2025/INAPP_Focus-GOL_1-2025.pdf,INAPP,2024-06-30,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",23,Sicilia,2,Occupati alla data di riferimento | Individui presi di cui: di cui: Quota (%) nuovi | Regione presa in carico in carico Totale occupati con rapporto di lavoro avviato con rapporto di lavoro avviato prima rapporti di lavoro sul | dopo la presa in carico della presa in carico totale occupati | (A) (B) (B/A)% (C) (C/A) % (D) (D/A) % (C/B)%,"31,7",31.7,percent,ok
2025/INAPP_Focus-GOL_1-2025.pdf,INAPP,2024-06-30,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",23,Sicilia,3,Occupati alla data di riferimento | Individui presi di cui: di cui: Quota (%) nuovi | Regione presa in carico in carico Totale occupati con rapporto di lavoro avviato con rapporto di lavoro avviato prima rapporti di lavoro sul | dopo la presa in carico della presa in carico totale occupati | (A) (B) (B/A)% (C) (C/A) % (D) (D/A) % (C/B)%,92.024,92024,count,ok
2025/INAPP_Focus-GOL_1-2025.pdf,INAPP,2024-06-30,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per regione di presa in carico e percorso, v.a. e val.%",23,Sicilia,4,Occupati alla data di riferimento | Individui presi di cui: di cui: Quota (%) nuovi | Regione presa in carico in carico Totale occupati con rapporto di lavoro avviato con rapporto di lavoro avviato prima rapporti di lavoro sul | dopo la presa in carico della presa in carico totale occupati | (A) (B) (B/A)% (C) (C/A) % (D) (D/A) % (C/B)%,"28,9",28.9,percent,ok
