regione;anno;trimestre;trimestre_roman;flusso;variabile;valore;file_origine
Valle d’Aosta/Vallée d’Aoste;2017;2;II;avviamenti;rapporti;8234.0;Allegato-IV-Trimestre-2021.xlsx
Valle d’Aosta/Vallée d’Aoste;2017;2;II;avviamenti;lavoratori;6775.0;Allegato-IV-Trimestre-2021.xlsx
Valle d’Aosta/Vallée d’Aoste;2017;2;II;avviamenti;media;1.2153505535055351;Allegato-IV-Trimestre-2021.xlsx
Valle d’Aosta/Vallée d’Aoste;2017;2;II;cessazioni;rapporti;8549.0;Allegato-IV-Trimestre-2021.xlsx
Valle d’Aosta/Vallée d’Aoste;2017;2;II;cessazioni;lavoratori;7099.0;Allegato-IV-Trimestre-2021.xlsx
Valle d’Aosta/Vallée d’Aoste;2017;2;II;cessazioni;media;1.2042541202986337;Allegato-IV-Trimestre-2021.xlsx
Veneto;2017;2;II;avviamenti;rapporti;213919.0;Allegato-IV-Trimestre-2021.xlsx
Veneto;2017;2;II;avviamenti;lavoratori;182515.0;Allegato-IV-Trimestre-2021.xlsx
Veneto;2017;2;II;avviamenti;media;1.1720625701997096;Allegato-IV-Trimestre-2021.xlsx
Veneto;2017;2;II;cessazioni;rapporti;163728.0;Allegato-IV-Trimestre-2021.xlsx
Veneto;2017;2;II;cessazioni;lavoratori;136542.0;Allegato-IV-Trimestre-2021.xlsx
Veneto;2017;2;II;cessazioni;media;1.1991035725271344;Allegato-IV-Trimestre-2021.xlsx
Abruzzo;2017;3;III;avviamenti;rapporti;63634.0;Allegato-IV-Trimestre-2021.xlsx
Abruzzo;2017;3;III;avviamenti;lavoratori;52193.0;Allegato-IV-Trimestre-2021.xlsx
Abruzzo;2017;3;III;avviamenti;media;1.219205640603146;Allegato-IV-Trimestre-2021.xlsx
Abruzzo;2017;3;III;cessazioni;rapporti;67548.0;Allegato-IV-Trimestre-2021.xlsx
Abruzzo;2017;3;III;cessazioni;lavoratori;57078.0;Allegato-IV-Trimestre-2021.xlsx
Abruzzo;2017;3;III;cessazioni;media;1.1834331966782299;Allegato-IV-Trimestre-2021.xlsx
Basilicata;2017;3;III;avviamenti;rapporti;38958.0;Allegato-IV-Trimestre-2021.xlsx
Basilicata;2017;3;III;avviamenti;lavoratori;29177.0;Allegato-IV-Trimestre-2021.xlsx
Basilicata;2017;3;III;avviamenti;media;1.3352298042979058;Allegato-IV-Trimestre-2021.xlsx
Basilicata;2017;3;III;cessazioni;rapporti;39585.0;Allegato-IV-Trimestre-2021.xlsx
Basilicata;2017;3;III;cessazioni;lavoratori;29743.0;Allegato-IV-Trimestre-2021.xlsx
Basilicata;2017;3;III;cessazioni;media;1.3309013885620147;Allegato-IV-Trimestre-2021.xlsx
Bolzano/Bolzen;2017;3;III;avviamenti;rapporti;53672.0;Allegato-IV-Trimestre-2021.xlsx
Bolzano/Bolzen;2017;3;III;avviamenti;lavoratori;47172.0;Allegato-IV-Trimestre-2021.xlsx
Bolzano/Bolzen;2017;3;III;avviamenti;media;1.137793606376664;Allegato-IV-Trimestre-2021.xlsx
Bolzano/Bolzen;2017;3;III;cessazioni;rapporti;44810.0;Allegato-IV-Trimestre-2021.xlsx
Bolzano/Bolzen;2017;3;III;cessazioni;lavoratori;40325.0;Allegato-IV-Trimestre-2021.xlsx
Bolzano/Bolzen;2017;3;III;cessazioni;media;1.1112213267203968;Allegato-IV-Trimestre-2021.xlsx
Calabria;2017;3;III;avviamenti;rapporti;99127.0;Allegato-IV-Trimestre-2021.xlsx
Calabria;2017;3;III;avviamenti;lavoratori;88468.0;Allegato-IV-Trimestre-2021.xlsx
Calabria;2017;3;III;avviamenti;media;1.1204842428900845;Allegato-IV-Trimestre-2021.xlsx
Calabria;2017;3;III;cessazioni;rapporti;82161.0;Allegato-IV-Trimestre-2021.xlsx
Calabria;2017;3;III;cessazioni;lavoratori;71949.0;Allegato-IV-Trimestre-2021.xlsx
Calabria;2017;3;III;cessazioni;media;1.141933869824459;Allegato-IV-Trimestre-2021.xlsx
Campania;2017;3;III;avviamenti;rapporti;203281.0;Allegato-IV-Trimestre-2021.xlsx
Campania;2017;3;III;avviamenti;lavoratori;158891.0;Allegato-IV-Trimestre-2021.xlsx
Campania;2017;3;III;avviamenti;media;1.2793739104165749;Allegato-IV-Trimestre-2021.xlsx
Campania;2017;3;III;cessazioni;rapporti;197280.0;Allegato-IV-Trimestre-2021.xlsx
Campania;2017;3;III;cessazioni;lavoratori;154493.0;Allegato-IV-Trimestre-2021.xlsx
Campania;2017;3;III;cessazioni;media;1.2769510592712938;Allegato-IV-Trimestre-2021.xlsx
Emilia Romagna;2017;3;III;avviamenti;rapporti;228789.0;Allegato-IV-Trimestre-2021.xlsx
Emilia Romagna;2017;3;III;avviamenti;lavoratori;194006.0;Allegato-IV-Trimestre-2021.xlsx
Emilia Romagna;2017;3;III;avviamenti;media;1.179288269434966;Allegato-IV-Trimestre-2021.xlsx
Emilia Romagna;2017;3;III;cessazioni;rapporti;244013.0;Allegato-IV-Trimestre-2021.xlsx
Emilia Romagna;2017;3;III;cessazioni;lavoratori;211014.0;Allegato-IV-Trimestre-2021.xlsx
Emilia Romagna;2017;3;III;cessazioni;media;1.1563829888064299;Allegato-IV-Trimestre-2021.xlsx
Friuli Venezia Giulia;2017;3;III;avviamenti;rapporti;45930.0;Allegato-IV-Trimestre-2021.xlsx
Friuli Venezia Giulia;2017;3;III;avviamenti;lavoratori;40626.0;Allegato-IV-Trimestre-2021.xlsx
Friuli Venezia Giulia;2017;3;III;avviamenti;media;1.1305567862944912;Allegato-IV-Trimestre-2021.xlsx
Friuli Venezia Giulia;2017;3;III;cessazioni;rapporti;46682.0;Allegato-IV-Trimestre-2021.xlsx
Friuli Venezia Giulia;2017;3;III;cessazioni;lavoratori;42568.0;Allegato-IV-Trimestre-2021.xlsx
Friuli Venezia Giulia;2017;3;III;cessazioni;media;1.0966453674121406;Allegato-IV-Trimestre-2021.xlsx
Lazio;2017;3;III;avviamenti;rapporti;341284.0;Allegato-IV-Trimestre-2021.xlsx
Lazio;2017;3;III;avviamenti;lavoratori;209866.0;Allegato-IV-Trimestre-2021.xlsx
Lazio;2017;3;III;avviamenti;media;1.6261995749668836;Allegato-IV-Trimestre-2021.xlsx
Lazio;2017;3;III;cessazioni;rapporti;338318.0;Allegato-IV-Trimestre-2021.xlsx
Lazio;2017;3;III;cessazioni;lavoratori;211742.0;Allegato-IV-Trimestre-2021.xlsx
Lazio;2017;3;III;cessazioni;media;1.5977840957391543;Allegato-IV-Trimestre-2021.xlsx
Liguria;2017;3;III;avviamenti;rapporti;54920.0;Allegato-IV-Trimestre-2021.xlsx
Liguria;2017;3;III;avviamenti;lavoratori;47084.0;Allegato-IV-Trimestre-2021.xlsx
Liguria;2017;3;III;avviamenti;media;1.166425962110271;Allegato-IV-Trimestre-2021.xlsx
Liguria;2017;3;III;cessazioni;rapporti;62787.0;Allegato-IV-Trimestre-2021.xlsx
Liguria;2017;3;III;cessazioni;lavoratori;55347.0;Allegato-IV-Trimestre-2021.xlsx
Liguria;2017;3;III;cessazioni;media;1.13442463006125;Allegato-IV-Trimestre-2021.xlsx
Lombardia;2017;3;III;avviamenti;rapporti;398011.0;Allegato-IV-Trimestre-2021.xlsx
Lombardia;2017;3;III;avviamenti;lavoratori;317946.0;Allegato-IV-Trimestre-2021.xlsx
Lombardia;2017;3;III;avviamenti;media;1.2518194913601681;Allegato-IV-Trimestre-2021.xlsx
Lombardia;2017;3;III;cessazioni;rapporti;365504.0;Allegato-IV-Trimestre-2021.xlsx
Lombardia;2017;3;III;cessazioni;lavoratori;295778.0;Allegato-IV-Trimestre-2021.xlsx
Lombardia;2017;3;III;cessazioni;media;1.2357376140213268;Allegato-IV-Trimestre-2021.xlsx
Marche;2017;3;III;avviamenti;rapporti;65621.0;Allegato-IV-Trimestre-2021.xlsx
Marche;2017;3;III;avviamenti;lavoratori;53885.0;Allegato-IV-Trimestre-2021.xlsx
Marche;2017;3;III;avviamenti;media;1.2177971606198386;Allegato-IV-Trimestre-2021.xlsx
Marche;2017;3;III;cessazioni;rapporti;74096.0;Allegato-IV-Trimestre-2021.xlsx
Marche;2017;3;III;cessazioni;lavoratori;62792.0;Allegato-IV-Trimestre-2021.xlsx
Marche;2017;3;III;cessazioni;media;1.1800229328576888;Allegato-IV-Trimestre-2021.xlsx
Molise;2017;3;III;avviamenti;rapporti;13759.0;Allegato-IV-Trimestre-2021.xlsx
Molise;2017;3;III;avviamenti;lavoratori;11099.0;Allegato-IV-Trimestre-2021.xlsx
Molise;2017;3;III;avviamenti;media;1.2396612307415082;Allegato-IV-Trimestre-2021.xlsx
Molise;2017;3;III;cessazioni;rapporti;13334.0;Allegato-IV-Trimestre-2021.xlsx
Molise;2017;3;III;cessazioni;lavoratori;11004.0;Allegato-IV-Trimestre-2021.xlsx
Molise;2017;3;III;cessazioni;media;1.2117411850236277;Allegato-IV-Trimestre-2021.xlsx
N.D. (c );2017;3;III;avviamenti;rapporti;983.0;Allegato-IV-Trimestre-2021.xlsx
N.D. (c );2017;3;III;avviamenti;lavoratori;914.0;Allegato-IV-Trimestre-2021.xlsx
N.D. (c );2017;3;III;avviamenti;media;1.075492341356674;Allegato-IV-Trimestre-2021.xlsx
N.D. (c );2017;3;III;cessazioni;rapporti;976.0;Allegato-IV-Trimestre-2021.xlsx
N.D. (c );2017;3;III;cessazioni;lavoratori;921.0;Allegato-IV-Trimestre-2021.xlsx
N.D. (c );2017;3;III;cessazioni;media;1.0597176981541803;Allegato-IV-Trimestre-2021.xlsx
Piemonte;2017;3;III;avviamenti;rapporti;146062.0;Allegato-IV-Trimestre-2021.xlsx
Piemonte;2017;3;III;avviamenti;lavoratori;127165.0;Allegato-IV-Trimestre-2021.xlsx
Piemonte;2017;3;III;avviamenti;media;1.1486022097275195;Allegato-IV-Trimestre-2021.xlsx
Piemonte;2017;3;III;cessazioni;rapporti;127675.0;Allegato-IV-Trimestre-2021.xlsx
Piemonte;2017;3;III;cessazioni;lavoratori;113318.0;Allegato-IV-Trimestre-2021.xlsx
Piemonte;2017;3;III;cessazioni;media;1.1266965530630615;Allegato-IV-Trimestre-2021.xlsx
Puglia;2017;3;III;avviamenti;rapporti;317484.0;Allegato-IV-Trimestre-2021.xlsx
Puglia;2017;3;III;avviamenti;lavoratori;215393.0;Allegato-IV-Trimestre-2021.xlsx
Puglia;2017;3;III;avviamenti;media;1.473975477383202;Allegato-IV-Trimestre-2021.xlsx
Puglia;2017;3;III;cessazioni;rapporti;324293.0;Allegato-IV-Trimestre-2021.xlsx
Puglia;2017;3;III;cessazioni;lavoratori;223055.0;Allegato-IV-Trimestre-2021.xlsx
Puglia;2017;3;III;cessazioni;media;1.4538701217188585;Allegato-IV-Trimestre-2021.xlsx
Sardegna;2017;3;III;avviamenti;rapporti;69471.0;Allegato-IV-Trimestre-2021.xlsx
Sardegna;2017;3;III;avviamenti;lavoratori;59226.0;Allegato-IV-Trimestre-2021.xlsx
Sardegna;2017;3;III;avviamenti;media;1.1729814608448992;Allegato-IV-Trimestre-2021.xlsx
Sardegna;2017;3;III;cessazioni;rapporti;88634.0;Allegato-IV-Trimestre-2021.xlsx
Sardegna;2017;3;III;cessazioni;lavoratori;77792.0;Allegato-IV-Trimestre-2021.xlsx
Sardegna;2017;3;III;cessazioni;media;1.1393716577540107;Allegato-IV-Trimestre-2021.xlsx
Sicilia;2017;3;III;avviamenti;rapporti;209103.0;Allegato-IV-Trimestre-2021.xlsx
Sicilia;2017;3;III;avviamenti;lavoratori;167119.0;Allegato-IV-Trimestre-2021.xlsx
Sicilia;2017;3;III;avviamenti;media;1.2512221829953507;Allegato-IV-Trimestre-2021.xlsx
Sicilia;2017;3;III;cessazioni;rapporti;191874.0;Allegato-IV-Trimestre-2021.xlsx
Sicilia;2017;3;III;cessazioni;lavoratori;151944.0;Allegato-IV-Trimestre-2021.xlsx
Sicilia;2017;3;III;cessazioni;media;1.262794187332175;Allegato-IV-Trimestre-2021.xlsx
Toscana;2017;3;III;avviamenti;rapporti;158104.0;Allegato-IV-Trimestre-2021.xlsx
Toscana;2017;3;III;avviamenti;lavoratori;133007.0;Allegato-IV-Trimestre-2021.xlsx
Toscana;2017;3;III;avviamenti;media;1.188689317103611;Allegato-IV-Trimestre-2021.xlsx
Toscana;2017;3;III;cessazioni;rapporti;167828.0;Allegato-IV-Trimestre-2021.xlsx
Toscana;2017;3;III;cessazioni;lavoratori;144738.0;Allegato-IV-Trimestre-2021.xlsx
Toscana;2017;3;III;cessazioni;media;1.1595296328538462;Allegato-IV-Trimestre-2021.xlsx
Totale (d);2017;3;III;avviamenti;rapporti;2788327.0;Allegato-IV-Trimestre-2021.xlsx
Totale (d);2017;3;III;avviamenti;lavoratori;2155607.0;Allegato-IV-Trimestre-2021.xlsx
Totale (d);2017;3;III;avviamenti;media;1.2935228916959354;Allegato-IV-Trimestre-2021.xlsx
Totale (d);2017;3;III;cessazioni;rapporti;2759375.0;Allegato-IV-Trimestre-2021.xlsx
Totale (d);2017;3;III;cessazioni;lavoratori;2167136.0;Allegato-IV-Trimestre-2021.xlsx
Totale (d);2017;3;III;cessazioni;media;1.273281879863562;Allegato-IV-Trimestre-2021.xlsx
Trento;2017;3;III;avviamenti;rapporti;39046.0;Allegato-IV-Trimestre-2021.xlsx
Trento;2017;3;III;avviamenti;lavoratori;35418.0;Allegato-IV-Trimestre-2021.xlsx
Trento;2017;3;III;avviamenti;media;1.1024337907278785;Allegato-IV-Trimestre-2021.xlsx
Trento;2017;3;III;cessazioni;rapporti;41312.0;Allegato-IV-Trimestre-2021.xlsx
Trento;2017;3;III;cessazioni;lavoratori;38099.0;Allegato-IV-Trimestre-2021.xlsx
Trento;2017;3;III;cessazioni;media;1.0843329221239402;Allegato-IV-Trimestre-2021.xlsx
Umbria;2017;3;III;avviamenti;rapporti;34718.0;Allegato-IV-Trimestre-2021.xlsx
Umbria;2017;3;III;avviamenti;lavoratori;27562.0;Allegato-IV-Trimestre-2021.xlsx
Umbria;2017;3;III;avviamenti;media;1.2596328278064002;Allegato-IV-Trimestre-2021.xlsx
Umbria;2017;3;III;cessazioni;rapporti;31365.0;Allegato-IV-Trimestre-2021.xlsx
Umbria;2017;3;III;cessazioni;lavoratori;25512.0;Allegato-IV-Trimestre-2021.xlsx
Umbria;2017;3;III;cessazioni;media;1.2294214487300095;Allegato-IV-Trimestre-2021.xlsx
Valle d’Aosta/Vallée d’Aoste;2017;3;III;avviamenti;rapporti;7663.0;Allegato-IV-Trimestre-2021.xlsx
Valle d’Aosta/Vallée d’Aoste;2017;3;III;avviamenti;lavoratori;6476.0;Allegato-IV-Trimestre-2021.xlsx
Valle d’Aosta/Vallée d’Aoste;2017;3;III;avviamenti;media;1.183292155651637;Allegato-IV-Trimestre-2021.xlsx
Valle d’Aosta/Vallée d’Aoste;2017;3;III;cessazioni;rapporti;8653.0;Allegato-IV-Trimestre-2021.xlsx
Valle d’Aosta/Vallée d’Aoste;2017;3;III;cessazioni;lavoratori;7586.0;Allegato-IV-Trimestre-2021.xlsx
Valle d’Aosta/Vallée d’Aoste;2017;3;III;cessazioni;media;1.1406538360137095;Allegato-IV-Trimestre-2021.xlsx
Veneto;2017;3;III;avviamenti;rapporti;198707.0;Allegato-IV-Trimestre-2021.xlsx
Veneto;2017;3;III;avviamenti;lavoratori;173100.0;Allegato-IV-Trimestre-2021.xlsx
Veneto;2017;3;III;avviamenti;media;1.1479318313113807;Allegato-IV-Trimestre-2021.xlsx
Veneto;2017;3;III;cessazioni;rapporti;200647.0;Allegato-IV-Trimestre-2021.xlsx
Veneto;2017;3;III;cessazioni;lavoratori;178266.0;Allegato-IV-Trimestre-2021.xlsx
Veneto;2017;3;III;cessazioni;media;1.125548337877105;Allegato-IV-Trimestre-2021.xlsx
Abruzzo;2017;4;IV;avviamenti;rapporti;56709.0;Allegato-IV-Trimestre-2021.xlsx
Abruzzo;2017;4;IV;avviamenti;lavoratori;44398.0;Allegato-IV-Trimestre-2021.xlsx
Abruzzo;2017;4;IV;avviamenti;media;1.2772872651921259;Allegato-IV-Trimestre-2021.xlsx
Abruzzo;2017;4;IV;cessazioni;rapporti;72948.0;Allegato-IV-Trimestre-2021.xlsx
Abruzzo;2017;4;IV;cessazioni;lavoratori;59301.0;Allegato-IV-Trimestre-2021.xlsx
Abruzzo;2017;4;IV;cessazioni;media;1.2301310264582386;Allegato-IV-Trimestre-2021.xlsx
Basilicata;2017;4;IV;avviamenti;rapporti;29165.0;Allegato-IV-Trimestre-2021.xlsx
Basilicata;2017;4;IV;avviamenti;lavoratori;22046.0;Allegato-IV-Trimestre-2021.xlsx
Basilicata;2017;4;IV;avviamenti;media;1.3229157216728658;Allegato-IV-Trimestre-2021.xlsx
Basilicata;2017;4;IV;cessazioni;rapporti;49432.0;Allegato-IV-Trimestre-2021.xlsx
Basilicata;2017;4;IV;cessazioni;lavoratori;38551.0;Allegato-IV-Trimestre-2021.xlsx
Basilicata;2017;4;IV;cessazioni;media;1.2822494876916293;Allegato-IV-Trimestre-2021.xlsx
Bolzano/Bolzen;2017;4;IV;avviamenti;rapporti;43322.0;Allegato-IV-Trimestre-2021.xlsx
Bolzano/Bolzen;2017;4;IV;avviamenti;lavoratori;39745.0;Allegato-IV-Trimestre-2021.xlsx
Bolzano/Bolzen;2017;4;IV;avviamenti;media;1.0899987419801234;Allegato-IV-Trimestre-2021.xlsx
Bolzano/Bolzen;2017;4;IV;cessazioni;rapporti;55769.0;Allegato-IV-Trimestre-2021.xlsx
Bolzano/Bolzen;2017;4;IV;cessazioni;lavoratori;50508.0;Allegato-IV-Trimestre-2021.xlsx
Bolzano/Bolzen;2017;4;IV;cessazioni;media;1.1041617169557298;Allegato-IV-Trimestre-2021.xlsx
Calabria;2017;4;IV;avviamenti;rapporti;85703.0;Allegato-IV-Trimestre-2021.xlsx
Calabria;2017;4;IV;avviamenti;lavoratori;69266.0;Allegato-IV-Trimestre-2021.xlsx
Calabria;2017;4;IV;avviamenti;media;1.2373025726907863;Allegato-IV-Trimestre-2021.xlsx
Calabria;2017;4;IV;cessazioni;rapporti;149659.0;Allegato-IV-Trimestre-2021.xlsx
Calabria;2017;4;IV;cessazioni;lavoratori;131385.0;Allegato-IV-Trimestre-2021.xlsx
Calabria;2017;4;IV;cessazioni;media;1.139087414849488;Allegato-IV-Trimestre-2021.xlsx
Campania;2017;4;IV;avviamenti;rapporti;185644.0;Allegato-IV-Trimestre-2021.xlsx
Campania;2017;4;IV;avviamenti;lavoratori;139336.0;Allegato-IV-Trimestre-2021.xlsx
Campania;2017;4;IV;avviamenti;media;1.332347706263995;Allegato-IV-Trimestre-2021.xlsx
Campania;2017;4;IV;cessazioni;rapporti;248967.0;Allegato-IV-Trimestre-2021.xlsx
Campania;2017;4;IV;cessazioni;lavoratori;200663.0;Allegato-IV-Trimestre-2021.xlsx
Campania;2017;4;IV;cessazioni;media;1.2407220065482925;Allegato-IV-Trimestre-2021.xlsx
Emilia Romagna;2017;4;IV;avviamenti;rapporti;181357.0;Allegato-IV-Trimestre-2021.xlsx
Emilia Romagna;2017;4;IV;avviamenti;lavoratori;146878.0;Allegato-IV-Trimestre-2021.xlsx
Emilia Romagna;2017;4;IV;avviamenti;media;1.2347458434891543;Allegato-IV-Trimestre-2021.xlsx
Emilia Romagna;2017;4;IV;cessazioni;rapporti;245597.0;Allegato-IV-Trimestre-2021.xlsx
Emilia Romagna;2017;4;IV;cessazioni;lavoratori;202887.0;Allegato-IV-Trimestre-2021.xlsx
Emilia Romagna;2017;4;IV;cessazioni;media;1.2105112698201461;Allegato-IV-Trimestre-2021.xlsx
Friuli Venezia Giulia;2017;4;IV;avviamenti;rapporti;40650.0;Allegato-IV-Trimestre-2021.xlsx
Friuli Venezia Giulia;2017;4;IV;avviamenti;lavoratori;35089.0;Allegato-IV-Trimestre-2021.xlsx
Friuli Venezia Giulia;2017;4;IV;avviamenti;media;1.1584827153808885;Allegato-IV-Trimestre-2021.xlsx
Friuli Venezia Giulia;2017;4;IV;cessazioni;rapporti;46860.0;Allegato-IV-Trimestre-2021.xlsx
Friuli Venezia Giulia;2017;4;IV;cessazioni;lavoratori;41720.0;Allegato-IV-Trimestre-2021.xlsx
Friuli Venezia Giulia;2017;4;IV;cessazioni;media;1.1232023010546501;Allegato-IV-Trimestre-2021.xlsx
Lazio;2017;4;IV;avviamenti;rapporti;412449.0;Allegato-IV-Trimestre-2021.xlsx
Lazio;2017;4;IV;avviamenti;lavoratori;215709.0;Allegato-IV-Trimestre-2021.xlsx
Lazio;2017;4;IV;avviamenti;media;1.91206208364046;Allegato-IV-Trimestre-2021.xlsx
Lazio;2017;4;IV;cessazioni;rapporti;442346.0;Allegato-IV-Trimestre-2021.xlsx
Lazio;2017;4;IV;cessazioni;lavoratori;242909.0;Allegato-IV-Trimestre-2021.xlsx
Lazio;2017;4;IV;cessazioni;media;1.8210358611661157;Allegato-IV-Trimestre-2021.xlsx
Liguria;2017;4;IV;avviamenti;rapporti;52370.0;Allegato-IV-Trimestre-2021.xlsx
Liguria;2017;4;IV;avviamenti;lavoratori;43438.0;Allegato-IV-Trimestre-2021.xlsx
Liguria;2017;4;IV;avviamenti;media;1.2056264100557117;Allegato-IV-Trimestre-2021.xlsx
Liguria;2017;4;IV;cessazioni;rapporti;59271.0;Allegato-IV-Trimestre-2021.xlsx
Liguria;2017;4;IV;cessazioni;lavoratori;51011.0;Allegato-IV-Trimestre-2021.xlsx
Liguria;2017;4;IV;cessazioni;media;1.1619258591284234;Allegato-IV-Trimestre-2021.xlsx
Lombardia;2017;4;IV;avviamenti;rapporti;395174.0;Allegato-IV-Trimestre-2021.xlsx
Lombardia;2017;4;IV;avviamenti;lavoratori;298433.0;Allegato-IV-Trimestre-2021.xlsx
Lombardia;2017;4;IV;avviamenti;media;1.3241632125133616;Allegato-IV-Trimestre-2021.xlsx
Lombardia;2017;4;IV;cessazioni;rapporti;428397.0;Allegato-IV-Trimestre-2021.xlsx
Lombardia;2017;4;IV;cessazioni;lavoratori;331670.0;Allegato-IV-Trimestre-2021.xlsx
Lombardia;2017;4;IV;cessazioni;media;1.291636264962161;Allegato-IV-Trimestre-2021.xlsx
Marche;2017;4;IV;avviamenti;rapporti;56697.0;Allegato-IV-Trimestre-2021.xlsx
Marche;2017;4;IV;avviamenti;lavoratori;45628.0;Allegato-IV-Trimestre-2021.xlsx
Marche;2017;4;IV;avviamenti;media;1.242592267905672;Allegato-IV-Trimestre-2021.xlsx
Marche;2017;4;IV;cessazioni;rapporti;68030.0;Allegato-IV-Trimestre-2021.xlsx
Marche;2017;4;IV;cessazioni;lavoratori;56660.0;Allegato-IV-Trimestre-2021.xlsx
Marche;2017;4;IV;cessazioni;media;1.2006706671373102;Allegato-IV-Trimestre-2021.xlsx
Molise;2017;4;IV;avviamenti;rapporti;10193.0;Allegato-IV-Trimestre-2021.xlsx
Molise;2017;4;IV;avviamenti;lavoratori;8099.0;Allegato-IV-Trimestre-2021.xlsx
Molise;2017;4;IV;avviamenti;media;1.2585504383257193;Allegato-IV-Trimestre-2021.xlsx
Molise;2017;4;IV;cessazioni;rapporti;14472.0;Allegato-IV-Trimestre-2021.xlsx
Molise;2017;4;IV;cessazioni;lavoratori;11859.0;Allegato-IV-Trimestre-2021.xlsx
Molise;2017;4;IV;cessazioni;media;1.2203389830508475;Allegato-IV-Trimestre-2021.xlsx
N.D. (c );2017;4;IV;avviamenti;rapporti;1088.0;Allegato-IV-Trimestre-2021.xlsx
N.D. (c );2017;4;IV;avviamenti;lavoratori;999.0;Allegato-IV-Trimestre-2021.xlsx
N.D. (c );2017;4;IV;avviamenti;media;1.0890890890890892;Allegato-IV-Trimestre-2021.xlsx
N.D. (c );2017;4;IV;cessazioni;rapporti;1347.0;Allegato-IV-Trimestre-2021.xlsx
N.D. (c );2017;4;IV;cessazioni;lavoratori;1240.0;Allegato-IV-Trimestre-2021.xlsx
N.D. (c );2017;4;IV;cessazioni;media;1.086290322580645;Allegato-IV-Trimestre-2021.xlsx
Piemonte;2017;4;IV;avviamenti;rapporti;127967.0;Allegato-IV-Trimestre-2021.xlsx
Piemonte;2017;4;IV;avviamenti;lavoratori;107703.0;Allegato-IV-Trimestre-2021.xlsx
Piemonte;2017;4;IV;avviamenti;media;1.1881470339730555;Allegato-IV-Trimestre-2021.xlsx
Piemonte;2017;4;IV;cessazioni;rapporti;150656.0;Allegato-IV-Trimestre-2021.xlsx
Piemonte;2017;4;IV;cessazioni;lavoratori;129437.0;Allegato-IV-Trimestre-2021.xlsx
Piemonte;2017;4;IV;cessazioni;media;1.1639330330585536;Allegato-IV-Trimestre-2021.xlsx
Puglia;2017;4;IV;avviamenti;rapporti;245171.0;Allegato-IV-Trimestre-2021.xlsx
Puglia;2017;4;IV;avviamenti;lavoratori;172971.0;Allegato-IV-Trimestre-2021.xlsx
Puglia;2017;4;IV;avviamenti;media;1.4174110110943452;Allegato-IV-Trimestre-2021.xlsx
Puglia;2017;4;IV;cessazioni;rapporti;351101.0;Allegato-IV-Trimestre-2021.xlsx
Puglia;2017;4;IV;cessazioni;lavoratori;247001.0;Allegato-IV-Trimestre-2021.xlsx
Puglia;2017;4;IV;cessazioni;media;1.4214557835798236;Allegato-IV-Trimestre-2021.xlsx
Sardegna;2017;4;IV;avviamenti;rapporti;55638.0;Allegato-IV-Trimestre-2021.xlsx
Sardegna;2017;4;IV;avviamenti;lavoratori;43187.0;Allegato-IV-Trimestre-2021.xlsx
Sardegna;2017;4;IV;avviamenti;media;1.2883043508463194;Allegato-IV-Trimestre-2021.xlsx
Sardegna;2017;4;IV;cessazioni;rapporti;78838.0;Allegato-IV-Trimestre-2021.xlsx
Sardegna;2017;4;IV;cessazioni;lavoratori;66109.0;Allegato-IV-Trimestre-2021.xlsx
Sardegna;2017;4;IV;cessazioni;media;1.1925456443146925;Allegato-IV-Trimestre-2021.xlsx
Sicilia;2017;4;IV;avviamenti;rapporti;174024.0;Allegato-IV-Trimestre-2021.xlsx
Sicilia;2017;4;IV;avviamenti;lavoratori;134329.0;Allegato-IV-Trimestre-2021.xlsx
Sicilia;2017;4;IV;avviamenti;media;1.2955058103611283;Allegato-IV-Trimestre-2021.xlsx
Sicilia;2017;4;IV;cessazioni;rapporti;277234.0;Allegato-IV-Trimestre-2021.xlsx
Sicilia;2017;4;IV;cessazioni;lavoratori;231563.0;Allegato-IV-Trimestre-2021.xlsx
Sicilia;2017;4;IV;cessazioni;media;1.1972292637424804;Allegato-IV-Trimestre-2021.xlsx
Toscana;2017;4;IV;avviamenti;rapporti;149716.0;Allegato-IV-Trimestre-2021.xlsx
Toscana;2017;4;IV;avviamenti;lavoratori;118233.0;Allegato-IV-Trimestre-2021.xlsx
Toscana;2017;4;IV;avviamenti;media;1.266279295966439;Allegato-IV-Trimestre-2021.xlsx
Toscana;2017;4;IV;cessazioni;rapporti;188433.0;Allegato-IV-Trimestre-2021.xlsx
Toscana;2017;4;IV;cessazioni;lavoratori;155304.0;Allegato-IV-Trimestre-2021.xlsx
Toscana;2017;4;IV;cessazioni;media;1.213317107093185;Allegato-IV-Trimestre-2021.xlsx
Totale (d);2017;4;IV;avviamenti;rapporti;2556530.0;Allegato-IV-Trimestre-2021.xlsx
Totale (d);2017;4;IV;avviamenti;lavoratori;1860304.0;Allegato-IV-Trimestre-2021.xlsx
Totale (d);2017;4;IV;avviamenti;media;1.3742538853864745;Allegato-IV-Trimestre-2021.xlsx
Totale (d);2017;4;IV;cessazioni;rapporti;3218294.0;Allegato-IV-Trimestre-2021.xlsx
Totale (d);2017;4;IV;cessazioni;lavoratori;2448366.0;Allegato-IV-Trimestre-2021.xlsx
