regione;anno;trimestre;trimestre_roman;flusso;rapporti;lavoratori;media;file_origine
Abruzzo;2019;3;III;cessazioni;68734.0;58881.0;1.1673375112515072;allegato-iv-trimestre-2023.xlsx
Basilicata;2019;3;III;avviamenti;40076.0;29149.0;1.3748670623349;allegato-iv-trimestre-2023.xlsx
Basilicata;2019;3;III;cessazioni;38839.0;28412.0;1.3669928199352386;allegato-iv-trimestre-2023.xlsx
Bolzano/Bolzen;2019;3;III;avviamenti;60412.0;51299.0;1.1776447883974346;allegato-iv-trimestre-2023.xlsx
Bolzano/Bolzen;2019;3;III;cessazioni;49583.0;43642.0;1.1361303331652994;allegato-iv-trimestre-2023.xlsx
Calabria;2019;3;III;avviamenti;94434.0;84026.0;1.1238664222978603;allegato-iv-trimestre-2023.xlsx
Calabria;2019;3;III;cessazioni;85269.0;74650.0;1.1422505023442733;allegato-iv-trimestre-2023.xlsx
Campania;2019;3;III;avviamenti;225927.0;171383.0;1.3182579369015597;allegato-iv-trimestre-2023.xlsx
Campania;2019;3;III;cessazioni;219399.0;166135.0;1.320606735486201;allegato-iv-trimestre-2023.xlsx
Emilia Romagna;2019;3;III;avviamenti;241745.0;203968.0;1.1852104251647317;allegato-iv-trimestre-2023.xlsx
Emilia Romagna;2019;3;III;cessazioni;254145.0;219612.0;1.1572455057100706;allegato-iv-trimestre-2023.xlsx
Friuli Venezia Giulia;2019;3;III;avviamenti;49850.0;44193.0;1.1280066978933316;allegato-iv-trimestre-2023.xlsx
Friuli Venezia Giulia;2019;3;III;cessazioni;51118.0;46809.0;1.0920549466982845;allegato-iv-trimestre-2023.xlsx
Lazio;2019;3;III;avviamenti;395711.0;231774.0;1.7073140214174152;allegato-iv-trimestre-2023.xlsx
Lazio;2019;3;III;cessazioni;385309.0;228265.0;1.6879898363743895;allegato-iv-trimestre-2023.xlsx
Liguria;2019;3;III;avviamenti;62054.0;53425.0;1.1615161441272812;allegato-iv-trimestre-2023.xlsx
Liguria;2019;3;III;cessazioni;69555.0;61192.0;1.1366681919205124;allegato-iv-trimestre-2023.xlsx
Lombardia;2019;3;III;avviamenti;437173.0;351936.0;1.2421946035642843;allegato-iv-trimestre-2023.xlsx
Lombardia;2019;3;III;cessazioni;401515.0;327052.0;1.2276793904333256;allegato-iv-trimestre-2023.xlsx
Marche;2019;3;III;avviamenti;70937.0;58322.0;1.2162991666952436;allegato-iv-trimestre-2023.xlsx
Marche;2019;3;III;cessazioni;79493.0;67728.0;1.1737095440585872;allegato-iv-trimestre-2023.xlsx
Molise;2019;3;III;avviamenti;13780.0;10761.0;1.2805501347458415;allegato-iv-trimestre-2023.xlsx
Molise;2019;3;III;cessazioni;13524.0;10872.0;1.2439293598233996;allegato-iv-trimestre-2023.xlsx
N.D. (c );2019;3;III;avviamenti;1098.0;1017.0;1.079646017699115;allegato-iv-trimestre-2023.xlsx
N.D. (c );2019;3;III;cessazioni;1195.0;1132.0;1.0556537102473498;allegato-iv-trimestre-2023.xlsx
Piemonte;2019;3;III;avviamenti;160530.0;140275.0;1.1443949385136338;allegato-iv-trimestre-2023.xlsx
Piemonte;2019;3;III;cessazioni;137852.0;122735.0;1.1231678005458916;allegato-iv-trimestre-2023.xlsx
Puglia;2019;3;III;avviamenti;324531.0;216772.0;1.4971075600169763;allegato-iv-trimestre-2023.xlsx
Puglia;2019;3;III;cessazioni;323432.0;222334.0;1.4547122797232992;allegato-iv-trimestre-2023.xlsx
Sardegna;2019;3;III;avviamenti;77038.0;65912.0;1.1688008253428814;allegato-iv-trimestre-2023.xlsx
Sardegna;2019;3;III;cessazioni;98326.0;86212.0;1.1405140815663712;allegato-iv-trimestre-2023.xlsx
Sicilia;2019;3;III;avviamenti;216400.0;171659.0;1.2606388246465376;allegato-iv-trimestre-2023.xlsx
Sicilia;2019;3;III;cessazioni;207537.0;164481.0;1.2617688365221515;allegato-iv-trimestre-2023.xlsx
Toscana;2019;3;III;avviamenti;175938.0;148029.0;1.1885373811888211;allegato-iv-trimestre-2023.xlsx
Toscana;2019;3;III;cessazioni;180333.0;155220.0;1.1617897178198686;allegato-iv-trimestre-2023.xlsx
Totale (d);2019;3;III;avviamenti;3019290.0;2308399.0;1.3079584595210794;allegato-iv-trimestre-2023.xlsx
Totale (d);2019;3;III;cessazioni;2967936.0;2310988.0;1.284271489077399;allegato-iv-trimestre-2023.xlsx
Trento;2019;3;III;avviamenti;50267.0;44544.0;1.1284797054597702;allegato-iv-trimestre-2023.xlsx
Trento;2019;3;III;cessazioni;48495.0;44214.0;1.0968245352150903;allegato-iv-trimestre-2023.xlsx
Umbria;2019;3;III;avviamenti;37617.0;30188.0;1.2460911620511461;allegato-iv-trimestre-2023.xlsx
Umbria;2019;3;III;cessazioni;33665.0;27530.0;1.2228478023973848;allegato-iv-trimestre-2023.xlsx
Valle d’Aosta/Vallée d’Aoste;2019;3;III;avviamenti;8880.0;6956.0;1.2765957446808511;allegato-iv-trimestre-2023.xlsx
Valle d’Aosta/Vallée d’Aoste;2019;3;III;cessazioni;10103.0;8255.0;1.2238643246517262;allegato-iv-trimestre-2023.xlsx
Veneto;2019;3;III;avviamenti;210188.0;185139.0;1.1352983434068458;allegato-iv-trimestre-2023.xlsx
Veneto;2019;3;III;cessazioni;210515.0;188938.0;1.1142014840847263;allegato-iv-trimestre-2023.xlsx
Abruzzo;2019;4;IV;avviamenti;54254.0;43362.0;1.25118767584521;allegato-iv-trimestre-2023.xlsx
Abruzzo;2019;4;IV;cessazioni;70956.0;58711.0;1.2085639828992862;allegato-iv-trimestre-2023.xlsx
Basilicata;2019;4;IV;avviamenti;30430.0;22330.0;1.3627407075682938;allegato-iv-trimestre-2023.xlsx
Basilicata;2019;4;IV;cessazioni;51821.0;40087.0;1.292713348467084;allegato-iv-trimestre-2023.xlsx
Bolzano/Bolzen;2019;4;IV;avviamenti;47926.0;43935.0;1.0908387390463183;allegato-iv-trimestre-2023.xlsx
Bolzano/Bolzen;2019;4;IV;cessazioni;66268.0;58326.0;1.1361656894009533;allegato-iv-trimestre-2023.xlsx
Calabria;2019;4;IV;avviamenti;87867.0;71130.0;1.235301560522986;allegato-iv-trimestre-2023.xlsx
Calabria;2019;4;IV;cessazioni;142114.0;121986.0;1.1650025412752283;allegato-iv-trimestre-2023.xlsx
Campania;2019;4;IV;avviamenti;211109.0;154527.0;1.3661625476453954;allegato-iv-trimestre-2023.xlsx
Campania;2019;4;IV;cessazioni;269168.0;211306.0;1.2738303692275657;allegato-iv-trimestre-2023.xlsx
Emilia Romagna;2019;4;IV;avviamenti;194525.0;155608.0;1.2500963960721814;allegato-iv-trimestre-2023.xlsx
Emilia Romagna;2019;4;IV;cessazioni;269726.0;220807.0;1.2215464183653597;allegato-iv-trimestre-2023.xlsx
Friuli Venezia Giulia;2019;4;IV;avviamenti;43293.0;36957.0;1.1714424872148714;allegato-iv-trimestre-2023.xlsx
Friuli Venezia Giulia;2019;4;IV;cessazioni;52275.0;46272.0;1.1297328838174274;allegato-iv-trimestre-2023.xlsx
Lazio;2019;4;IV;avviamenti;450104.0;228620.0;1.9687866328405215;allegato-iv-trimestre-2023.xlsx
Lazio;2019;4;IV;cessazioni;485197.0;260189.0;1.8647867511693423;allegato-iv-trimestre-2023.xlsx
Liguria;2019;4;IV;avviamenti;55725.0;47266.0;1.1789658528329032;allegato-iv-trimestre-2023.xlsx
Liguria;2019;4;IV;cessazioni;63466.0;55683.0;1.139773359912361;allegato-iv-trimestre-2023.xlsx
Lombardia;2019;4;IV;avviamenti;430606.0;322742.0;1.3342112275439826;allegato-iv-trimestre-2023.xlsx
Lombardia;2019;4;IV;cessazioni;476578.0;364146.0;1.3087552794758146;allegato-iv-trimestre-2023.xlsx
Marche;2019;4;IV;avviamenti;59366.0;47089.0;1.2607190639002739;allegato-iv-trimestre-2023.xlsx
Marche;2019;4;IV;cessazioni;72073.0;58992.0;1.221741931109303;allegato-iv-trimestre-2023.xlsx
Molise;2019;4;IV;avviamenti;11165.0;8947.0;1.2479043254722253;allegato-iv-trimestre-2023.xlsx
Molise;2019;4;IV;cessazioni;14918.0;12172.0;1.2255997371015446;allegato-iv-trimestre-2023.xlsx
N.D. (c );2019;4;IV;avviamenti;979.0;867.0;1.1291810841983851;allegato-iv-trimestre-2023.xlsx
N.D. (c );2019;4;IV;cessazioni;1339.0;1220.0;1.0975409836065573;allegato-iv-trimestre-2023.xlsx
Piemonte;2019;4;IV;avviamenti;135626.0;113564.0;1.194269310697052;allegato-iv-trimestre-2023.xlsx
Piemonte;2019;4;IV;cessazioni;165676.0;141640.0;1.1696978254730301;allegato-iv-trimestre-2023.xlsx
Puglia;2019;4;IV;avviamenti;261237.0;179759.0;1.4532624235782352;allegato-iv-trimestre-2023.xlsx
Puglia;2019;4;IV;cessazioni;372345.0;254063.0;1.4655616913915053;allegato-iv-trimestre-2023.xlsx
Sardegna;2019;4;IV;avviamenti;62339.0;49056.0;1.2707721787345074;allegato-iv-trimestre-2023.xlsx
Sardegna;2019;4;IV;cessazioni;85221.0;71771.0;1.1874015967452034;allegato-iv-trimestre-2023.xlsx
Sicilia;2019;4;IV;avviamenti;194005.0;149350.0;1.2989956478071645;allegato-iv-trimestre-2023.xlsx
Sicilia;2019;4;IV;cessazioni;283391.0;234744.0;1.2072342637085507;allegato-iv-trimestre-2023.xlsx
Toscana;2019;4;IV;avviamenti;153609.0;121327.0;1.2660743280555853;allegato-iv-trimestre-2023.xlsx
Toscana;2019;4;IV;cessazioni;202137.0;166276.0;1.215671534075874;allegato-iv-trimestre-2023.xlsx
Totale (d);2019;4;IV;avviamenti;2748612.0;1974545.0;1.392022972380979;allegato-iv-trimestre-2023.xlsx
Totale (d);2019;4;IV;cessazioni;3463152.0;2591641.0;1.336277671174364;allegato-iv-trimestre-2023.xlsx
Trento;2019;4;IV;avviamenti;39384.0;34933.0;1.127415337932614;allegato-iv-trimestre-2023.xlsx
Trento;2019;4;IV;cessazioni;43986.0;39459.0;1.1147266783243366;allegato-iv-trimestre-2023.xlsx
Umbria;2019;4;IV;avviamenti;33454.0;25858.0;1.2937582179596256;allegato-iv-trimestre-2023.xlsx
Umbria;2019;4;IV;cessazioni;44359.0;35532.0;1.2484239558707644;allegato-iv-trimestre-2023.xlsx
Valle d’Aosta/Vallée d’Aoste;2019;4;IV;avviamenti;13043.0;10085.0;1.2933068914229053;allegato-iv-trimestre-2023.xlsx
Valle d’Aosta/Vallée d’Aoste;2019;4;IV;cessazioni;8739.0;6257.0;1.396675723190027;allegato-iv-trimestre-2023.xlsx
Veneto;2019;4;IV;avviamenti;178566.0;151388.0;1.1795254577641556;allegato-iv-trimestre-2023.xlsx
Veneto;2019;4;IV;cessazioni;221399.0;192856.0;1.1480016177873646;allegato-iv-trimestre-2023.xlsx
Abruzzo;2020;1;I;avviamenti;52204.0;44506.0;1.1729654428616367;allegato-iv-trimestre-2024.xlsx
Abruzzo;2020;1;I;cessazioni;41323.0;34325.0;1.2038747268754553;allegato-iv-trimestre-2024.xlsx
Basilicata;2020;1;I;avviamenti;37545.0;29361.0;1.2787371002350056;allegato-iv-trimestre-2024.xlsx
Basilicata;2020;1;I;cessazioni;22036.0;17140.0;1.2856476079346557;allegato-iv-trimestre-2024.xlsx
Bolzano/Bolzen;2020;1;I;avviamenti;26443.0;24283.0;1.0889511180661369;allegato-iv-trimestre-2024.xlsx
Bolzano/Bolzen;2020;1;I;cessazioni;44694.0;41466.0;1.0778469107220374;allegato-iv-trimestre-2024.xlsx
Calabria;2020;1;I;avviamenti;83548.0;70542.0;1.1843724306087153;allegato-iv-trimestre-2024.xlsx
Calabria;2020;1;I;cessazioni;52932.0;42201.0;1.254283073860809;allegato-iv-trimestre-2024.xlsx
Campania;2020;1;I;avviamenti;217501.0;179422.0;1.2122314989243237;allegato-iv-trimestre-2024.xlsx
Campania;2020;1;I;cessazioni;156477.0;120754.0;1.2958328502575485;allegato-iv-trimestre-2024.xlsx
Emilia Romagna;2020;1;I;avviamenti;223088.0;190546.0;1.1707829080641945;allegato-iv-trimestre-2024.xlsx
Emilia Romagna;2020;1;I;cessazioni;158204.0;132563.0;1.1934250130126807;allegato-iv-trimestre-2024.xlsx
Friuli Venezia Giulia;2020;1;I;avviamenti;43030.0;38257.0;1.1247614815589304;allegato-iv-trimestre-2024.xlsx
Friuli Venezia Giulia;2020;1;I;cessazioni;33626.0;29533.0;1.1385907290150001;allegato-iv-trimestre-2024.xlsx
Lazio;2020;1;I;avviamenti;374622.0;230202.0;1.6273620559334845;allegato-iv-trimestre-2024.xlsx
Lazio;2020;1;I;cessazioni;320509.0;182089.0;1.7601777152930709;allegato-iv-trimestre-2024.xlsx
Liguria;2020;1;I;avviamenti;50532.0;44967.0;1.123757422109547;allegato-iv-trimestre-2024.xlsx
Liguria;2020;1;I;cessazioni;45257.0;40009.0;1.131170486640506;allegato-iv-trimestre-2024.xlsx
Lombardia;2020;1;I;avviamenti;394701.0;322415.0;1.224201727587116;allegato-iv-trimestre-2024.xlsx
Lombardia;2020;1;I;cessazioni;328746.0;265339.0;1.2389660019823696;allegato-iv-trimestre-2024.xlsx
Marche;2020;1;I;avviamenti;59189.0;50469.0;1.1727793298856724;allegato-iv-trimestre-2024.xlsx
Marche;2020;1;I;cessazioni;45530.0;37965.0;1.1992624785987094;allegato-iv-trimestre-2024.xlsx
Molise;2020;1;I;avviamenti;10825.0;9006.0;1.2019764601376859;allegato-iv-trimestre-2024.xlsx
Molise;2020;1;I;cessazioni;7933.0;6492.0;1.2219654959950708;allegato-iv-trimestre-2024.xlsx
N.D. (c );2020;1;I;avviamenti;721.0;678.0;1.0634218289085546;allegato-iv-trimestre-2024.xlsx
N.D. (c );2020;1;I;cessazioni;634.0;597.0;1.0619765494137354;allegato-iv-trimestre-2024.xlsx
Piemonte;2020;1;I;avviamenti;132154.0;116147.0;1.1378167322444832;allegato-iv-trimestre-2024.xlsx
Piemonte;2020;1;I;cessazioni;110243.0;95937.0;1.1491186924752703;allegato-iv-trimestre-2024.xlsx
Puglia;2020;1;I;avviamenti;276366.0;198789.0;1.3902479513453965;allegato-iv-trimestre-2024.xlsx
Puglia;2020;1;I;cessazioni;197362.0;138159.0;1.4285135242727582;allegato-iv-trimestre-2024.xlsx
Sardegna;2020;1;I;avviamenti;60930.0;50329.0;1.210634028095134;allegato-iv-trimestre-2024.xlsx
Sardegna;2020;1;I;cessazioni;49021.0;39006.0;1.256755370968569;allegato-iv-trimestre-2024.xlsx
Sicilia;2020;1;I;avviamenti;202056.0;170264.0;1.1867217967391814;allegato-iv-trimestre-2024.xlsx
Sicilia;2020;1;I;cessazioni;129938.0;101165.0;1.2844165472248308;allegato-iv-trimestre-2024.xlsx
Toscana;2020;1;I;avviamenti;153605.0;130288.0;1.1789650620164558;allegato-iv-trimestre-2024.xlsx
Toscana;2020;1;I;cessazioni;121498.0;100022.0;1.2147127631920978;allegato-iv-trimestre-2024.xlsx
Totale (d);2020;1;I;avviamenti;2635054.0;2075217.0;1.2697727514761108;allegato-iv-trimestre-2024.xlsx
Totale (d);2020;1;I;cessazioni;2080980.0;1586147.0;1.3119717151058508;allegato-iv-trimestre-2024.xlsx
Trento;2020;1;I;avviamenti;22452.0;20077.0;1.1182945659212034;allegato-iv-trimestre-2024.xlsx
Trento;2020;1;I;cessazioni;33110.0;29966.0;1.104918908095842;allegato-iv-trimestre-2024.xlsx
Umbria;2020;1;I;avviamenti;33791.0;28090.0;1.2029547881808473;allegato-iv-trimestre-2024.xlsx
Umbria;2020;1;I;cessazioni;25866.0;20955.0;1.2343593414459557;allegato-iv-trimestre-2024.xlsx
Valle d’Aosta/Vallée d’Aoste;2020;1;I;avviamenti;6068.0;4374.0;1.3872885230909922;allegato-iv-trimestre-2024.xlsx
Valle d’Aosta/Vallée d’Aoste;2020;1;I;cessazioni;10362.0;8329.0;1.2440869252011046;allegato-iv-trimestre-2024.xlsx
Veneto;2020;1;I;avviamenti;173683.0;154865.0;1.1215122848932941;allegato-iv-trimestre-2024.xlsx
Veneto;2020;1;I;cessazioni;145679.0;128798.0;1.131065699777947;allegato-iv-trimestre-2024.xlsx
Abruzzo;2020;2;II;avviamenti;41395.0;37113.0;1.1153773610325224;allegato-iv-trimestre-2024.xlsx
Abruzzo;2020;2;II;cessazioni;35973.0;31407.0;1.145381602827395;allegato-iv-trimestre-2024.xlsx
Basilicata;2020;2;II;avviamenti;30557.0;24581.0;1.2431146007078637;allegato-iv-trimestre-2024.xlsx
Basilicata;2020;2;II;cessazioni;28049.0;21159.0;1.3256297556595302;allegato-iv-trimestre-2024.xlsx
Bolzano/Bolzen;2020;2;II;avviamenti;33440.0;30849.0;1.0839897565561283;allegato-iv-trimestre-2024.xlsx
Bolzano/Bolzen;2020;2;II;cessazioni;18874.0;17366.0;1.0868363468847173;allegato-iv-trimestre-2024.xlsx
Calabria;2020;2;II;avviamenti;62345.0;55455.0;1.124244883238662;allegato-iv-trimestre-2024.xlsx
Calabria;2020;2;II;cessazioni;47899.0;39109.0;1.224756449922013;allegato-iv-trimestre-2024.xlsx
Campania;2020;2;II;avviamenti;146350.0;131801.0;1.1103861123967194;allegato-iv-trimestre-2024.xlsx
Campania;2020;2;II;cessazioni;129902.0;111982.0;1.1600257184190317;allegato-iv-trimestre-2024.xlsx
Emilia Romagna;2020;2;II;avviamenti;151352.0;134407.0;1.126072302781849;allegato-iv-trimestre-2024.xlsx
Emilia Romagna;2020;2;II;cessazioni;148166.0;130500.0;1.1353716475095785;allegato-iv-trimestre-2024.xlsx
Friuli Venezia Giulia;2020;2;II;avviamenti;27875.0;25646.0;1.0869141386571006;allegato-iv-trimestre-2024.xlsx
Friuli Venezia Giulia;2020;2;II;cessazioni;31527.0;28589.0;1.1027667984189724;allegato-iv-trimestre-2024.xlsx
Lazio;2020;2;II;avviamenti;195040.0;136123.0;1.4328217861786767;allegato-iv-trimestre-2024.xlsx
Lazio;2020;2;II;cessazioni;222204.0;158798.0;1.3992871446743662;allegato-iv-trimestre-2024.xlsx
Liguria;2020;2;II;avviamenti;41956.0;39013.0;1.0754363929972062;allegato-iv-trimestre-2024.xlsx
Liguria;2020;2;II;cessazioni;40903.0;37344.0;1.0953031276778062;allegato-iv-trimestre-2024.xlsx
Lombardia;2020;2;II;avviamenti;211922.0;185360.0;1.1432995252481657;allegato-iv-trimestre-2024.xlsx
Lombardia;2020;2;II;cessazioni;266074.0;234012.0;1.1370100678597679;allegato-iv-trimestre-2024.xlsx
Marche;2020;2;II;avviamenti;45168.0;40683.0;1.1102426074773246;allegato-iv-trimestre-2024.xlsx
Marche;2020;2;II;cessazioni;45604.0;39771.0;1.146664655150738;allegato-iv-trimestre-2024.xlsx
Molise;2020;2;II;avviamenti;7801.0;6809.0;1.1456895285651343;allegato-iv-trimestre-2024.xlsx
Molise;2020;2;II;cessazioni;7570.0;6403.0;1.1822583164141809;allegato-iv-trimestre-2024.xlsx
N.D. (c );2020;2;II;avviamenti;450.0;427.0;1.053864168618267;allegato-iv-trimestre-2024.xlsx
N.D. (c );2020;2;II;cessazioni;477.0;470.0;1.0148936170212766;allegato-iv-trimestre-2024.xlsx
Piemonte;2020;2;II;avviamenti;81001.0;73946.0;1.0954074594974712;allegato-iv-trimestre-2024.xlsx
Piemonte;2020;2;II;cessazioni;100204.0;91060.0;1.100417307269932;allegato-iv-trimestre-2024.xlsx
Puglia;2020;2;II;avviamenti;239212.0;174376.0;1.3718172225535623;allegato-iv-trimestre-2024.xlsx
Puglia;2020;2;II;cessazioni;211799.0;150590.0;1.4064612524071984;allegato-iv-trimestre-2024.xlsx
Sardegna;2020;2;II;avviamenti;50859.0;47113.0;1.0795109630038418;allegato-iv-trimestre-2024.xlsx
Sardegna;2020;2;II;cessazioni;44882.0;39925.0;1.124157795867251;allegato-iv-trimestre-2024.xlsx
Sicilia;2020;2;II;avviamenti;147100.0;128656.0;1.1433590349459022;allegato-iv-trimestre-2024.xlsx
Sicilia;2020;2;II;cessazioni;136769.0;116144.0;1.1775812784130046;allegato-iv-trimestre-2024.xlsx
Toscana;2020;2;II;avviamenti;105809.0;96402.0;1.097580963050559;allegato-iv-trimestre-2024.xlsx
Toscana;2020;2;II;cessazioni;107529.0;96344.0;1.116094411691439;allegato-iv-trimestre-2024.xlsx
Totale (d);2020;2;II;avviamenti;1795336.0;1516917.0;1.1835426724072575;allegato-iv-trimestre-2024.xlsx
Totale (d);2020;2;II;cessazioni;1801393.0;1498000.0;1.2025320427236315;allegato-iv-trimestre-2024.xlsx
Trento;2020;2;II;avviamenti;26113.0;24536.0;1.0642729051190087;allegato-iv-trimestre-2024.xlsx
Trento;2020;2;II;cessazioni;18668.0;17413.0;1.0720725894446679;allegato-iv-trimestre-2024.xlsx
Umbria;2020;2;II;avviamenti;18631.0;16810.0;1.1083283759666864;allegato-iv-trimestre-2024.xlsx
Umbria;2020;2;II;cessazioni;22899.0;20095.0;1.139537198308037;allegato-iv-trimestre-2024.xlsx
Valle d’Aosta/Vallée d’Aoste;2020;2;II;avviamenti;5455.0;5148.0;1.0596348096348096;allegato-iv-trimestre-2024.xlsx
Valle d’Aosta/Vallée d’Aoste;2020;2;II;cessazioni;4887.0;4528.0;1.0792844522968197;allegato-iv-trimestre-2024.xlsx
Veneto;2020;2;II;avviamenti;125505.0;115835.0;1.083480813225709;allegato-iv-trimestre-2024.xlsx
Veneto;2020;2;II;cessazioni;130534.0;118672.0;1.0999561817446406;allegato-iv-trimestre-2024.xlsx
Abruzzo;2020;3;III;avviamenti;66002.0;56614.0;1.165824707669481;allegato-iv-trimestre-2024.xlsx
Abruzzo;2020;3;III;cessazioni;57906.0;49860.0;1.1613718411552347;allegato-iv-trimestre-2024.xlsx
Basilicata;2020;3;III;avviamenti;36383.0;27978.0;1.300414611480449;allegato-iv-trimestre-2024.xlsx
Basilicata;2020;3;III;cessazioni;31878.0;24069.0;1.3244422285927957;allegato-iv-trimestre-2024.xlsx
Bolzano/Bolzen;2020;3;III;avviamenti;64895.0;55887.0;1.1611823858858052;allegato-iv-trimestre-2024.xlsx
Bolzano/Bolzen;2020;3;III;cessazioni;47517.0;41852.0;1.1353579279365382;allegato-iv-trimestre-2024.xlsx
Calabria;2020;3;III;avviamenti;100237.0;90156.0;1.1118172944673677;allegato-iv-trimestre-2024.xlsx
Calabria;2020;3;III;cessazioni;76003.0;66763.0;1.138400011982685;allegato-iv-trimestre-2024.xlsx
Campania;2020;3;III;avviamenti;221671.0;179779.0;1.233019429410554;allegato-iv-trimestre-2024.xlsx
Campania;2020;3;III;cessazioni;196106.0;155868.0;1.2581543357199683;allegato-iv-trimestre-2024.xlsx
Emilia Romagna;2020;3;III;avviamenti;241184.0;206622.0;1.1672716361278084;allegato-iv-trimestre-2024.xlsx
Emilia Romagna;2020;3;III;cessazioni;221892.0;191084.0;1.1612275229741893;allegato-iv-trimestre-2024.xlsx
Friuli Venezia Giulia;2020;3;III;avviamenti;50058.0;44494.0;1.125050568615993;allegato-iv-trimestre-2024.xlsx
Friuli Venezia Giulia;2020;3;III;cessazioni;44379.0;39867.0;1.1131763112348558;allegato-iv-trimestre-2024.xlsx
Lazio;2020;3;III;avviamenti;337303.0;215831.0;1.562810717644824;allegato-iv-trimestre-2024.xlsx
Lazio;2020;3;III;cessazioni;307052.0;193399.0;1.587660742816664;allegato-iv-trimestre-2024.xlsx
Liguria;2020;3;III;avviamenti;58631.0;51845.0;1.1308901533416915;allegato-iv-trimestre-2024.xlsx
Liguria;2020;3;III;cessazioni;56116.0;50015.0;1.1219834049785065;allegato-iv-trimestre-2024.xlsx
Lombardia;2020;3;III;avviamenti;366087.0;311147.0;1.176572488245106;allegato-iv-trimestre-2024.xlsx
Lombardia;2020;3;III;cessazioni;321654.0;275168.0;1.16893679497616;allegato-iv-trimestre-2024.xlsx
Marche;2020;3;III;avviamenti;70689.0;59775.0;1.1825846925972396;allegato-iv-trimestre-2024.xlsx
Marche;2020;3;III;cessazioni;65958.0;56634.0;1.1646360843309673;allegato-iv-trimestre-2024.xlsx
Molise;2020;3;III;avviamenti;13193.0;11070.0;1.1917795844625112;allegato-iv-trimestre-2024.xlsx
Molise;2020;3;III;cessazioni;11143.0;9388.0;1.1869407754580314;allegato-iv-trimestre-2024.xlsx
N.D. (c );2020;3;III;avviamenti;628.0;607.0;1.0345963756177925;allegato-iv-trimestre-2024.xlsx
N.D. (c );2020;3;III;cessazioni;760.0;739.0;1.0284167794316643;allegato-iv-trimestre-2024.xlsx
Piemonte;2020;3;III;avviamenti;149403.0;131902.0;1.1326818395475429;allegato-iv-trimestre-2024.xlsx
Piemonte;2020;3;III;cessazioni;119623.0;106163.0;1.1267861684390983;allegato-iv-trimestre-2024.xlsx
Puglia;2020;3;III;avviamenti;318761.0;222393.0;1.4333229912812004;allegato-iv-trimestre-2024.xlsx
Puglia;2020;3;III;cessazioni;289529.0;200347.0;1.4451376861145913;allegato-iv-trimestre-2024.xlsx
Sardegna;2020;3;III;avviamenti;87561.0;75629.0;1.1577701675283292;allegato-iv-trimestre-2024.xlsx
Sardegna;2020;3;III;cessazioni;85148.0;74160.0;1.148166127292341;allegato-iv-trimestre-2024.xlsx
Sicilia;2020;3;III;avviamenti;224610.0;182094.0;1.2334838050677124;allegato-iv-trimestre-2024.xlsx
Sicilia;2020;3;III;cessazioni;182844.0;144123.0;1.268666347494848;allegato-iv-trimestre-2024.xlsx
Toscana;2020;3;III;avviamenti;164734.0;144521.0;1.1398620269718587;allegato-iv-trimestre-2024.xlsx
Toscana;2020;3;III;cessazioni;146854.0;129875.0;1.130733397497594;allegato-iv-trimestre-2024.xlsx
Totale (d);2020;3;III;avviamenti;2869931.0;2293455.0;1.251357013763078;allegato-iv-trimestre-2024.xlsx
Totale (d);2020;3;III;cessazioni;2523710.0;2009916.0;1.255629588500216;allegato-iv-trimestre-2024.xlsx
Trento;2020;3;III;avviamenti;56436.0;49555.0;1.1388558167692462;allegato-iv-trimestre-2024.xlsx
Trento;2020;3;III;cessazioni;47220.0;42243.0;1.1178183367658547;allegato-iv-trimestre-2024.xlsx
Umbria;2020;3;III;avviamenti;35694.0;30908.0;1.1548466416461758;allegato-iv-trimestre-2024.xlsx
Umbria;2020;3;III;cessazioni;27021.0;23542.0;1.1477784385353835;allegato-iv-trimestre-2024.xlsx
Valle d’Aosta/Vallée d’Aoste;2020;3;III;avviamenti;9361.0;7564.0;1.2375727128503438;allegato-iv-trimestre-2024.xlsx
Valle d’Aosta/Vallée d’Aoste;2020;3;III;cessazioni;8861.0;7317.0;1.2110154434877682;allegato-iv-trimestre-2024.xlsx
Veneto;2020;3;III;avviamenti;196410.0;175966.0;1.1161815350692748;allegato-iv-trimestre-2024.xlsx
Veneto;2020;3;III;cessazioni;178246.0;161647.0;1.102686718590509;allegato-iv-trimestre-2024.xlsx
Abruzzo;2020;4;IV;avviamenti;44902.0;37407.0;1.2003635683160905;allegato-iv-trimestre-2024.xlsx
Abruzzo;2020;4;IV;cessazioni;61321.0;52378.0;1.170739623506052;allegato-iv-trimestre-2024.xlsx
Basilicata;2020;4;IV;avviamenti;24875.0;20056.0;1.2402772237734343;allegato-iv-trimestre-2024.xlsx
Basilicata;2020;4;IV;cessazioni;44408.0;36453.0;1.2182262090911584;allegato-iv-trimestre-2024.xlsx
Bolzano/Bolzen;2020;4;IV;avviamenti;19715.0;17921.0;1.1001060208693711;allegato-iv-trimestre-2024.xlsx
Bolzano/Bolzen;2020;4;IV;cessazioni;53689.0;48199.0;1.113902778065935;allegato-iv-trimestre-2024.xlsx
Calabria;2020;4;IV;avviamenti;81865.0;67586.0;1.211271565117036;allegato-iv-trimestre-2024.xlsx
Calabria;2020;4;IV;cessazioni;133319.0;118058.0;1.1292669704721408;allegato-iv-trimestre-2024.xlsx
